case,pattern,length,sequence,seed,position,method,finite,ref_rms,rmse,relative_l2,max_abs,p99_abs,worst_channel_relative,within_2pct
near_identity_65536,near_identity,65536,0,2,1024,fp32_checkpoint,True,0.09887245152084981,1.8738026615865335e-08,1.895171640597375e-07,1.7842328420281106e-07,6.572616894962026e-08,2.640266286557938e-07,True
near_identity_65536,near_identity,65536,0,0,4096,official,True,0.09682422596672965,0.002034966537718959,0.021017121669717306,0.015624552096237088,0.006759420594913158,0.026261633891273267,False
near_identity_65536,near_identity,65536,0,1,4096,official,True,0.09641174679014877,0.002018604662568154,0.020937331080224886,0.01590497286956999,0.006759202709486857,0.026621565794629414,False
near_identity_65536,near_identity,65536,0,2,4096,official,True,0.09655234224370891,0.00202857663066362,0.0210101234576295,0.024626181995775542,0.006839628296425367,0.02860881213828758,False
near_identity_65536,near_identity,65536,0,0,4096,bf16_checkpoint,True,0.09682422596672965,0.002016937844926776,0.02083092144335683,0.016601114596237088,0.006890316691120554,0.027291169363300595,False
near_identity_65536,near_identity,65536,0,1,4096,bf16_checkpoint,True,0.09641174679014877,0.0019926002774677152,0.02066760891496799,0.016404653052970952,0.006648486713045583,0.025780754057998196,False
near_identity_65536,near_identity,65536,0,2,4096,bf16_checkpoint,True,0.09655234224370891,0.0019861429236849018,0.02057063430601875,0.024626181995775542,0.006647648303295702,0.027717249713855047,False
near_identity_65536,near_identity,65536,0,0,4096,fp32_checkpoint,True,0.09682422596672965,3.050460484318122e-08,3.150513679671768e-07,2.731277894962858e-07,1.0366469195388639e-07,3.981258543392242e-07,True
near_identity_65536,near_identity,65536,0,1,4096,fp32_checkpoint,True,0.09641174679014877,3.090643033750593e-08,3.205670612397193e-07,2.4819555111132985e-07,1.0348532301432401e-07,4.2762619463180874e-07,True
near_identity_65536,near_identity,65536,0,2,4096,fp32_checkpoint,True,0.09655234224370891,3.091026855132952e-08,3.20140017663254e-07,2.779026530563833e-07,1.0459504789034347e-07,4.1630643196985037e-07,True
near_identity_65536,near_identity,65536,0,0,8192,official,True,0.09534184050978792,0.002298074270437002,0.02410352326060958,0.016228066884504413,0.00749132444070424,0.030715673034026895,False
near_identity_65536,near_identity,65536,0,1,8192,official,True,0.09493986690148173,0.0023027808095890563,0.024255151020789102,0.016662953066212238,0.007472521354921052,0.03182448271587998,False
near_identity_65536,near_identity,65536,0,2,8192,official,True,0.09474343397110341,0.0022934367881298576,0.024206815100552004,0.017724508574489373,0.007442637924266042,0.03135428293474308,False
near_identity_65536,near_identity,65536,0,0,8192,bf16_checkpoint,True,0.09534184050978792,0.0022719236935100366,0.023829240985512524,0.019046547908522532,0.007456652426916057,0.031641767978692406,False
near_identity_65536,near_identity,65536,0,1,8192,bf16_checkpoint,True,0.09493986690148173,0.00228001980852491,0.024015409784499345,0.01805775838960394,0.007443801622418367,0.03227988236010995,False
near_identity_65536,near_identity,65536,0,2,8192,bf16_checkpoint,True,0.09474343397110341,0.0022592704301971508,0.023846195303478493,0.016915595772643566,0.0073570833256011645,0.03152929647636132,False
near_identity_65536,near_identity,65536,0,0,8192,fp32_checkpoint,True,0.09534184050978792,3.4600002715243143e-08,3.629047072118464e-07,2.4386739139181657e-07,1.1234978935403818e-07,4.487352989406878e-07,True
near_identity_65536,near_identity,65536,0,1,8192,fp32_checkpoint,True,0.09493986690148173,3.4744228877589664e-08,3.6596037061694475e-07,2.7438973376758824e-07,1.1363121997856608e-07,4.701294111224521e-07,True
near_identity_65536,near_identity,65536,0,2,8192,fp32_checkpoint,True,0.09474343397110341,3.4219142725891965e-08,3.611769311246281e-07,2.667407651979481e-07,1.1309481671217816e-07,4.848721031205101e-07,True
near_identity_65536,near_identity,65536,0,0,16384,official,True,0.09495709402217017,0.0023666089825340434,0.024922929738998727,0.01649517999991651,0.0075688645948105635,0.031743921382900664,False
near_identity_65536,near_identity,65536,0,1,16384,official,True,0.09425896268615183,0.002360241873143384,0.025039972920157562,0.01794281904853967,0.007478459781137809,0.03188895174887568,False
near_identity_65536,near_identity,65536,0,2,16384,official,True,0.0954845257396763,0.002340679466002506,0.024513704685343515,0.022675771854867355,0.007456256942730121,0.03313759665621296,False
near_identity_65536,near_identity,65536,0,0,16384,bf16_checkpoint,True,0.09495709402217017,0.0023561467321646904,0.02481275102642239,0.018682421404210836,0.007651833948204611,0.03209417129211994,False
near_identity_65536,near_identity,65536,0,1,16384,bf16_checkpoint,True,0.09425896268615183,0.0023276154289617306,0.024693836666883826,0.020309638362009608,0.007549310139012758,0.03139587112261253,False
near_identity_65536,near_identity,65536,0,2,16384,bf16_checkpoint,True,0.0954845257396763,0.0023307954259488423,0.02441019011083946,0.017781119897683884,0.007264098430735366,0.029723973165347375,False
near_identity_65536,near_identity,65536,0,0,16384,fp32_checkpoint,True,0.09495709402217017,3.532418737661331e-08,3.720015628149485e-07,2.397872256032496e-07,1.1249084867548387e-07,4.938052932310498e-07,True
near_identity_65536,near_identity,65536,0,1,16384,fp32_checkpoint,True,0.09425896268615183,3.52814858566637e-08,3.7430377813660286e-07,2.6679209005897597e-07,1.134957382907531e-07,4.7031274878223566e-07,True
near_identity_65536,near_identity,65536,0,2,16384,fp32_checkpoint,True,0.0954845257396763,3.586126421184565e-08,3.7557147542017236e-07,2.5175574502878106e-07,1.1792438263640713e-07,4.903041228080527e-07,True
near_identity_65536,near_identity,65536,0,0,32768,official,True,0.09462634385406739,0.002356727009261858,0.024905612044954405,0.018904691465615298,0.007389741793649561,0.03134480614971449,False
near_identity_65536,near_identity,65536,0,1,32768,official,True,0.09579680783868093,0.002455292090193962,0.02563020778655384,0.019951920549182878,0.007966226246113978,0.031918480931561015,False
near_identity_65536,near_identity,65536,0,2,32768,official,True,0.09514194290366151,0.002368513557532615,0.02489452585523628,0.01815565621247267,0.007636425735780483,0.034971881645060085,False
near_identity_65536,near_identity,65536,0,0,32768,bf16_checkpoint,True,0.09462634385406739,0.0023244483371180993,0.02456449485888264,0.018904691465615298,0.007318505098400116,0.03129485820846755,False
near_identity_65536,near_identity,65536,0,1,32768,bf16_checkpoint,True,0.09579680783868093,0.0023994693807551657,0.02504748785362246,0.017595806386081242,0.007844986324247143,0.03415574020996067,False
near_identity_65536,near_identity,65536,0,2,32768,bf16_checkpoint,True,0.09514194290366151,0.002344588570970726,0.02464305961614428,0.022209801646564192,0.007497117642533366,0.0375048498436379,False
near_identity_65536,near_identity,65536,0,0,32768,fp32_checkpoint,True,0.09462634385406739,3.559840189728307e-08,3.761996971179915e-07,3.170263500329451e-07,1.1457508895001968e-07,5.211326024792566e-07,True
near_identity_65536,near_identity,65536,0,1,32768,fp32_checkpoint,True,0.09579680783868093,3.62200068849894e-08,3.7809200225108595e-07,3.0438449860614725e-07,1.1626403877113001e-07,4.5911574694377864e-07,True
near_identity_65536,near_identity,65536,0,2,32768,fp32_checkpoint,True,0.09514194290366151,3.595065826223282e-08,3.7786340246000245e-07,2.668816297679566e-07,1.1598845404858782e-07,4.5703510984197305e-07,True
near_identity_65536,near_identity,65536,0,0,65536,official,True,0.09493076526549148,0.002432045920125894,0.025619154268105047,0.019481917608798,0.0077266633119823895,0.036427935395627976,False
near_identity_65536,near_identity,65536,0,1,65536,official,True,0.09483205975284226,0.0023897481674014297,0.025199791859733443,0.020359897197528037,0.007691181496073038,0.03445129394814592,False
near_identity_65536,near_identity,65536,0,2,65536,official,True,0.09636339473744368,0.002400283547243229,0.02490866530577463,0.017079373158776417,0.007683774303042922,0.03081315522213415,False
near_identity_65536,near_identity,65536,0,0,65536,bf16_checkpoint,True,0.09493076526549148,0.0023702193819495963,0.024967873958677556,0.021435042608798,0.007482608515152443,0.036664759679509475,False
near_identity_65536,near_identity,65536,0,1,65536,bf16_checkpoint,True,0.09483205975284226,0.0023263474249587495,0.02453123375176954,0.015604039463106761,0.00757240868468472,0.031405549512270176,False
near_identity_65536,near_identity,65536,0,2,65536,bf16_checkpoint,True,0.09636339473744368,0.0023277978991391854,0.024156453863851672,0.016102810658776417,0.007460172729502471,0.029555028944338847,False
near_identity_65536,near_identity,65536,0,0,65536,fp32_checkpoint,True,0.09493076526549148,3.606933263231731e-08,3.7995409108356745e-07,3.132080169943041e-07,1.1260259632439596e-07,4.7600048601683715e-07,True
near_identity_65536,near_identity,65536,0,1,65536,fp32_checkpoint,True,0.09483205975284226,3.575683023593253e-08,3.770542401918128e-07,3.62137560383502e-07,1.1415130206429702e-07,5.421829475584726e-07,True
near_identity_65536,near_identity,65536,0,2,65536,fp32_checkpoint,True,0.09636339473744368,3.601613506831347e-08,3.7375328221307227e-07,4.3586338438483807e-07,1.127666765265989e-07,5.744647707158548e-07,True
nonzero_8192,nonzero,8192,0,0,16,official,True,0.037929779768706866,0.0002360703001510921,0.00622387742799015,0.0038458091187070775,0.0010319446621317439,0.008402041521623903,True
nonzero_8192,nonzero,8192,0,1,16,official,True,0.03052168196114178,0.00015867305896639458,0.005198699703653514,0.0030067324835094666,0.0006278827756261582,0.0076152231828687435,True
nonzero_8192,nonzero,8192,0,2,16,official,True,0.02078323339194573,0.00010099475890901766,0.004859434381762602,0.0014078953432808683,0.00040516754303952335,0.008851466675751206,True
nonzero_8192,nonzero,8192,0,0,16,bf16_checkpoint,True,0.037929779768706866,6.337514922766287e-05,0.0016708546586381486,0.0009263922804312319,0.0002386271796956795,0.0023002988413815006,True
nonzero_8192,nonzero,8192,0,1,16,bf16_checkpoint,True,0.03052168196114178,5.0536755367092706e-05,0.0016557657415942155,0.0008995175164905334,0.0002091561847115918,0.002032147422413117,True
nonzero_8192,nonzero,8192,0,2,16,bf16_checkpoint,True,0.02078323339194573,3.520886211512561e-05,0.0016940993468692097,0.00048614726235787775,0.00012083029704396135,0.0020774381070519485,True
nonzero_8192,nonzero,8192,0,0,16,fp32_checkpoint,True,0.037929779768706866,9.714704306695454e-10,2.5612340398323004e-08,1.291099027689313e-08,3.679622492813728e-09,3.255466656778953e-08,True
nonzero_8192,nonzero,8192,0,1,16,fp32_checkpoint,True,0.03052168196114178,7.665922184070617e-10,2.5116316308617496e-08,1.4012135174379381e-08,3.1979024274486625e-09,3.1795772993045654e-08,True
nonzero_8192,nonzero,8192,0,2,16,fp32_checkpoint,True,0.02078323339194573,5.16688070963034e-10,2.486081261846723e-08,7.124498518917832e-09,1.8364805729614856e-09,3.150269482299445e-08,True
nonzero_8192,nonzero,8192,0,0,64,official,True,0.02741523193854789,0.00013007693407093677,0.0047446957356592255,0.001128189648268857,0.0005052128838528272,0.009136594406021934,True
nonzero_8192,nonzero,8192,0,1,64,official,True,0.05772927298003746,0.0003313850646630683,0.005740329776501081,0.0036981210498465422,0.0013737678533172122,0.009335189913482592,True
nonzero_8192,nonzero,8192,0,2,64,official,True,0.04721083747499838,0.00023927334875080295,0.005068186915292825,0.002931629875746966,0.0010622808397779265,0.008082731646107247,True
nonzero_8192,nonzero,8192,0,0,64,bf16_checkpoint,True,0.02741523193854789,4.59948443506689e-05,0.0016777112976380357,0.00048067922872840896,0.00019890212026096296,0.002062039551635334,True
nonzero_8192,nonzero,8192,0,1,64,bf16_checkpoint,True,0.05772927298003746,9.636498404215511e-05,0.00166925684436521,0.0009581052315200678,0.0003981542196199965,0.0020021012138226085,True
nonzero_8192,nonzero,8192,0,2,64,bf16_checkpoint,True,0.04721083747499838,7.917668228149704e-05,0.0016770870104438824,0.0009746201242530339,0.0003527738662519492,0.0021387607764162472,True
nonzero_8192,nonzero,8192,0,0,64,fp32_checkpoint,True,0.02741523193854789,7.003228873789695e-10,2.554502872522711e-08,7.148872521733907e-09,2.9867219236701107e-09,3.16804252122602e-08,True
nonzero_8192,nonzero,8192,0,1,64,fp32_checkpoint,True,0.05772927298003746,1.453057744333436e-09,2.5170206886823213e-08,1.4208399512494196e-08,6.082324774392412e-09,3.004418550709884e-08,True
nonzero_8192,nonzero,8192,0,2,64,fp32_checkpoint,True,0.04721083747499838,1.201897334098678e-09,2.545808120296894e-08,1.4644683354880783e-08,5.252329945137913e-09,3.155619475827102e-08,True
nonzero_8192,nonzero,8192,0,0,256,official,True,0.052993340096009,0.0002733224254243629,0.0051576750008431186,0.004679456326308062,0.0010729694215934403,0.009142692865274908,True
nonzero_8192,nonzero,8192,0,1,256,official,True,0.03472953091111577,0.00017501731135322206,0.005039437814497081,0.003162507476294374,0.0007184806033867413,0.008813926295347857,True
nonzero_8192,nonzero,8192,0,2,256,official,True,0.04066534101430452,0.00018789147118253278,0.004620432695165146,0.0023711496668825383,0.0007586327990991474,0.008265731618354663,True
nonzero_8192,nonzero,8192,0,0,256,bf16_checkpoint,True,0.052993340096009,8.920269906039723e-05,0.0016832813123080575,0.0009692369712738791,0.0003772346877558953,0.0019564829014371127,True
nonzero_8192,nonzero,8192,0,1,256,bf16_checkpoint,True,0.03472953091111577,5.7607545547261594e-05,0.0016587481614623056,0.0007437425237056261,0.00022455417063082242,0.002052052633386476,True
nonzero_8192,nonzero,8192,0,2,256,bf16_checkpoint,True,0.04066534101430452,6.774816302101471e-05,0.001665992742989257,0.0004850598765495928,0.00024112838321057152,0.002100385456594939,True
nonzero_8192,nonzero,8192,0,0,256,fp32_checkpoint,True,0.052993340096009,1.34817652717194e-09,2.5440489780969157e-08,1.4874281695220759e-08,5.845672406412651e-09,3.0372534161674833e-08,True
nonzero_8192,nonzero,8192,0,1,256,fp32_checkpoint,True,0.03472953091111577,8.663488852417526e-10,2.494559709024066e-08,7.4381525105859936e-09,3.4571046196585356e-09,3.013128271516071e-08,True
nonzero_8192,nonzero,8192,0,2,256,fp32_checkpoint,True,0.04066534101430452,1.0188896354666694e-09,2.5055479925970934e-08,7.389869716156738e-09,3.6841287789912695e-09,3.175768592838692e-08,True
nonzero_8192,nonzero,8192,0,0,1024,official,True,0.055946877204858095,0.00033420344010424096,0.005973585243739408,0.00837840209413987,0.001408339612326473,0.009773749072796678,True
nonzero_8192,nonzero,8192,0,1,1024,official,True,0.06864719065584829,0.0003280964035988387,0.004779458568722754,0.00418611032168581,0.001339087616763838,0.008265456239026713,True
nonzero_8192,nonzero,8192,0,2,1024,official,True,0.07242089133240881,0.00035103697604995716,0.004847178343037955,0.004082391232021976,0.0015044140418192227,0.009300010479685913,True
nonzero_8192,nonzero,8192,0,0,1024,bf16_checkpoint,True,0.055946877204858095,9.273930025334738e-05,0.001657631397616138,0.0009670830061036528,0.00040257864783483976,0.0020904013783178744,True
nonzero_8192,nonzero,8192,0,1,1024,bf16_checkpoint,True,0.06864719065584829,0.00011423243862832145,0.001664051180200622,0.0018432907335285131,0.00045049831115094835,0.0023800968665044393,True
nonzero_8192,nonzero,8192,0,2,1024,bf16_checkpoint,True,0.07242089133240881,0.00011779330179695725,0.0016265099701174763,0.0009763923117008799,0.00045829882448527876,0.0020861669484754305,True
nonzero_8192,nonzero,8192,0,0,1024,fp32_checkpoint,True,0.055946877204858095,1.4110506053985756e-09,2.5221257662546505e-08,1.5596642310988784e-08,6.219013502228866e-09,3.161964888896037e-08,True
nonzero_8192,nonzero,8192,0,1,1024,fp32_checkpoint,True,0.06864719065584829,1.733307761408962e-09,2.524950758871726e-08,1.7093849558058594e-08,6.899577438546079e-09,3.0328126067549824e-08,True
nonzero_8192,nonzero,8192,0,2,1024,fp32_checkpoint,True,0.07242089133240881,1.8608951679483994e-09,2.569555736903278e-08,1.481277916992596e-08,7.0821570116730294e-09,3.0349738705334976e-08,True
nonzero_8192,nonzero,8192,0,0,4096,official,True,0.06280174338185654,0.0003266038009567929,0.005200553095650986,0.0037252595299885893,0.0013915788382661528,0.010150466282602954,True
nonzero_8192,nonzero,8192,0,1,4096,official,True,0.02565888640274109,0.00011454729016876304,0.004464234665948955,0.0015511675727552243,0.0004504855607213075,0.007764884934218608,True
nonzero_8192,nonzero,8192,0,2,4096,official,True,0.04923368840154091,0.00022254386976173766,0.004520154329017781,0.002629771016272986,0.0009021331668478546,0.006436754389513287,True
nonzero_8192,nonzero,8192,0,0,4096,bf16_checkpoint,True,0.06280174338185654,0.00010418088965560095,0.0016588853118637925,0.0009617667598669222,0.0004279646702811779,0.002056545567928728,True
nonzero_8192,nonzero,8192,0,1,4096,bf16_checkpoint,True,0.02565888640274109,4.2774439868102785e-05,0.0016670419439377257,0.0004806032202240573,0.0001798238050608049,0.0020616828585497196,True
nonzero_8192,nonzero,8192,0,2,4096,bf16_checkpoint,True,0.04923368840154091,8.20213862924616e-05,0.001665960624837007,0.0009737563934905658,0.00035163181953670454,0.00200444377418398,True
nonzero_8192,nonzero,8192,0,0,4096,fp32_checkpoint,True,0.06280174338185654,1.5686984173048187e-09,2.4978580734082242e-08,1.4881730403537574e-08,6.378563137121597e-09,3.127816344768857e-08,True
nonzero_8192,nonzero,8192,0,1,4096,fp32_checkpoint,True,0.02565888640274109,6.537247610250302e-10,2.5477518812164588e-08,7.381207478562857e-09,2.714248409363407e-09,3.149368977106862e-08,True
nonzero_8192,nonzero,8192,0,2,4096,fp32_checkpoint,True,0.04923368840154091,1.2492112857910226e-09,2.5373099728029414e-08,1.4088782751553452e-08,5.251194064581637e-09,3.069358457015267e-08,True
nonzero_8192,nonzero,8192,0,0,8192,official,True,0.06484128110375863,0.00034434613973089573,0.005310600498159114,0.0052073280393784005,0.001491689683811209,0.009692397075794874,True
nonzero_8192,nonzero,8192,0,1,8192,official,True,0.04687019672028947,0.0002694983774521296,0.005749887909804045,0.0035565289516722443,0.0011701867118600095,0.009830596449446869,True
nonzero_8192,nonzero,8192,0,2,8192,official,True,0.08537791827030633,0.0004334632121222047,0.005076994390398007,0.00645962929953825,0.0017885874685258374,0.007845815214752631,True
nonzero_8192,nonzero,8192,0,0,8192,bf16_checkpoint,True,0.06484128110375863,0.000106985809278376,0.001649964458709228,0.001381289798770502,0.0004319285223740099,0.002157439434168925,True
nonzero_8192,nonzero,8192,0,1,8192,bf16_checkpoint,True,0.04687019672028947,7.828570550952428e-05,0.0016702662029928171,0.0009725353994803343,0.0003317305619904374,0.002156970539598697,True
nonzero_8192,nonzero,8192,0,2,8192,bf16_checkpoint,True,0.08537791827030633,0.00014216033339901912,0.0016650714409426073,0.000973369880480357,0.0005448578570015685,0.002047382039918853,True
nonzero_8192,nonzero,8192,0,0,8192,fp32_checkpoint,True,0.06484128110375863,1.6201192984233338e-09,2.4985923640694707e-08,1.9145163232536788e-08,6.651367604193492e-09,3.591537094521664e-08,True
nonzero_8192,nonzero,8192,0,1,8192,fp32_checkpoint,True,0.04687019672028947,1.1878147805412876e-09,2.534264551160074e-08,1.4440884432698198e-08,4.9175666874679e-09,3.3124596310627626e-08,True
nonzero_8192,nonzero,8192,0,2,8192,fp32_checkpoint,True,0.08537791827030633,2.171436051202708e-09,2.5433227878992615e-08,1.4899327938078244e-08,8.362845083098593e-09,2.9483809434883186e-08,True
correlated_8192,correlated,8192,0,0,16,official,True,0.128466407776324,0.10946945101716354,0.8521251034571113,0.8733186264153978,0.37492857004606156,3.546494037783674,False
correlated_8192,correlated,8192,0,1,16,official,True,0.13209716070250174,0.10275282084939923,0.7778579062786262,0.7237983006276449,0.39162852605447573,3.040289258069475,False
correlated_8192,correlated,8192,0,2,16,official,True,0.12854656680544055,0.03871898876310461,0.30120593435767967,0.31349969805850564,0.14179190992339055,1.2784576659255988,False
correlated_8192,correlated,8192,0,0,16,bf16_checkpoint,True,0.128466407776324,0.00021246634276615988,0.0016538669247768661,0.0018690834612096197,0.0008027472999390747,0.001970425874839131,True
correlated_8192,correlated,8192,0,1,16,bf16_checkpoint,True,0.13209716070250174,0.00021846848623550952,0.0016538469492733921,0.0018659832331145987,0.0008344086815668423,0.001964499276101464,True
correlated_8192,correlated,8192,0,2,16,bf16_checkpoint,True,0.12854656680544055,0.00021383814198545198,0.00166350721998747,0.0018607452917648315,0.0008179310490308334,0.0020174979838587337,True
correlated_8192,correlated,8192,0,0,16,fp32_checkpoint,True,0.128466407776324,3.227235311891407e-09,2.5121238833971484e-08,2.78227876293613e-08,1.1940931700094028e-08,3.047549764189281e-08,True
correlated_8192,correlated,8192,0,1,16,fp32_checkpoint,True,0.13209716070250174,3.3300880329073378e-09,2.520938387470027e-08,2.9210768248688623e-08,1.2589166502041672e-08,2.9085006323748824e-08,True
correlated_8192,correlated,8192,0,2,16,fp32_checkpoint,True,0.12854656680544055,3.2627164661983915e-09,2.5381591646369056e-08,2.964256440307622e-08,1.2270991016083423e-08,3.1219509010935185e-08,True
correlated_8192,correlated,8192,0,0,64,official,True,0.12645061485413192,0.034189863371018835,0.27038115560338566,0.24596437531176515,0.1193433730270166,0.9517675224863987,False
correlated_8192,correlated,8192,0,1,64,official,True,0.1299209139338995,0.22484704766303049,1.7306455200694402,1.5883760253771002,0.8514577263692297,5.830671583451123,False
correlated_8192,correlated,8192,0,2,64,official,True,0.12467307591985247,0.07443843361481577,0.5970690388891133,0.4957889721395897,0.2571438330424707,2.0021042103576767,False
correlated_8192,correlated,8192,0,0,64,bf16_checkpoint,True,0.12645061485413192,0.0004061325575005614,0.003211787921862292,0.003634716743145805,0.001306302221803819,0.006660938428162087,True
correlated_8192,correlated,8192,0,1,64,bf16_checkpoint,True,0.1299209139338995,0.000407800544283575,0.0031388367887486817,0.002888607191777276,0.0013405322150655135,0.005843637590063072,True
correlated_8192,correlated,8192,0,2,64,bf16_checkpoint,True,0.12467307591985247,0.0003998567540243165,0.00320724222992115,0.002581945846126532,0.0012990434002771026,0.005435552771597771,True
correlated_8192,correlated,8192,0,0,64,fp32_checkpoint,True,0.12645061485413192,6.184356671519203e-09,4.890728826153368e-08,4.590278257499136e-08,1.9963509690357205e-08,1.0332281975358896e-07,True
correlated_8192,correlated,8192,0,1,64,fp32_checkpoint,True,0.1299209139338995,6.232090347567284e-09,4.796833826721704e-08,4.163903333243013e-08,2.05534656416706e-08,8.092288534161286e-08,True
correlated_8192,correlated,8192,0,2,64,fp32_checkpoint,True,0.12467307591985247,6.222829015865257e-09,4.9913174676669364e-08,5.0712181398626655e-08,2.0446923080230663e-08,8.976917295438963e-08,True
correlated_8192,correlated,8192,0,0,256,official,True,0.11233710784257905,0.06794229072723806,0.6048071917824998,0.47817025838140403,0.22267093296173826,2.4987359326071816,False
correlated_8192,correlated,8192,0,1,256,official,True,0.1053426768009627,0.8005133910517918,7.5991366021987785,5.076399771912273,2.760507263022145,29.350286416294285,False
correlated_8192,correlated,8192,0,2,256,official,True,0.11042344820928396,0.24051519832267007,2.178117077695537,1.7989799750059141,0.8586051485385437,9.413650999730246,False
correlated_8192,correlated,8192,0,0,256,bf16_checkpoint,True,0.11233710784257905,0.0006508554537716664,0.005793770787509745,0.004710714388960202,0.002090018468481656,0.012521773844515015,True
correlated_8192,correlated,8192,0,1,256,bf16_checkpoint,True,0.1053426768009627,0.0006421991098589871,0.006096286228537514,0.00542596811870133,0.002124453412872215,0.012190522574034926,True
correlated_8192,correlated,8192,0,2,256,bf16_checkpoint,True,0.11042344820928396,0.0006523456321161751,0.005907673077549561,0.0042203868281477375,0.0021484030156287514,0.014168491491305944,True
correlated_8192,correlated,8192,0,0,256,fp32_checkpoint,True,0.11233710784257905,9.923399624800889e-09,8.833590089133156e-08,5.868852315238371e-08,3.086580252317783e-08,1.823527515423554e-07,True
correlated_8192,correlated,8192,0,1,256,fp32_checkpoint,True,0.1053426768009627,9.786153359792425e-09,9.289827880757813e-08,6.863633417175663e-08,3.196560623919265e-08,1.7929500422831832e-07,True
correlated_8192,correlated,8192,0,2,256,fp32_checkpoint,True,0.11042344820928396,9.804580775857345e-09,8.879074992545845e-08,1.0142108075594791e-07,3.220540204129652e-08,2.2952131730820434e-07,True
correlated_8192,correlated,8192,0,0,1024,official,True,0.09082383833518222,2.46290108195056,27.11734195664919,18.360182604126198,8.459850956775163,194.4757911175645,False
correlated_8192,correlated,8192,0,1,1024,official,True,0.08832457924511676,1.1403390430439067,12.910778095860028,5.900998205503863,4.057067690821665,97.4896775738685,False
correlated_8192,correlated,8192,0,2,1024,official,True,0.09818718737656733,0.2866270581168409,2.9191900264702495,1.9651256557227068,0.9389344932890757,16.09135837306002,False
correlated_8192,correlated,8192,0,0,1024,bf16_checkpoint,True,0.09082383833518222,0.0006761434543809274,0.007444559344493277,0.004185428174978828,0.0021972293316194365,0.02670891257681418,True
correlated_8192,correlated,8192,0,1,1024,bf16_checkpoint,True,0.08832457924511676,0.0006736577107668198,0.0076270695713963966,0.005237902373841086,0.0023046572323415396,0.02904180456475303,True
correlated_8192,correlated,8192,0,2,1024,bf16_checkpoint,True,0.09818718737656733,0.0006623329329690479,0.006745614684214039,0.004473114681853907,0.0022606502913426344,0.03213884113218281,True
correlated_8192,correlated,8192,0,0,1024,fp32_checkpoint,True,0.09082383833518222,1.0282438525926745e-08,1.1321299247428591e-07,7.96322196239263e-08,3.2426514298133926e-08,4.4049490487035796e-07,True
correlated_8192,correlated,8192,0,1,1024,fp32_checkpoint,True,0.08832457924511676,1.0187852007345585e-08,1.1534560475032034e-07,7.018494926902541e-08,3.455777550460948e-08,4.6996434962933707e-07,True
correlated_8192,correlated,8192,0,2,1024,fp32_checkpoint,True,0.09818718737656733,1.0032144826794195e-08,1.0217366537162258e-07,8.751035041054678e-08,3.296020838775005e-08,4.556899492306639e-07,True
correlated_8192,correlated,8192,0,0,4096,official,True,0.08887674964832858,0.05771354295421067,0.6493660398537767,0.4900937272488487,0.17789395750907935,5.3728300270626885,False
correlated_8192,correlated,8192,0,1,4096,official,True,0.08706407617885974,0.32857036012451046,3.773891305634637,2.673492594255309,1.2114556697706054,36.04406560696598,False
correlated_8192,correlated,8192,0,2,4096,official,True,0.09409128407812499,0.0815992508274535,0.8672349583379134,0.5485675899923325,0.2788274614463944,7.604862927129128,False
correlated_8192,correlated,8192,0,0,4096,bf16_checkpoint,True,0.08887674964832858,0.0006422738374179143,0.007226567577676857,0.003921908263461393,0.0021072530468293645,0.03532184151858091,True
correlated_8192,correlated,8192,0,1,4096,bf16_checkpoint,True,0.08706407617885974,0.0006501779717673103,0.007467809920036593,0.004834718886233158,0.0022466025178070744,0.043749656576611576,True
correlated_8192,correlated,8192,0,2,4096,bf16_checkpoint,True,0.09409128407812499,0.0006319519656316471,0.006716370935132851,0.004244880962772875,0.002260361056367569,0.030942566023119743,True
correlated_8192,correlated,8192,0,0,4096,fp32_checkpoint,True,0.08887674964832858,9.823027906863914e-09,1.1052415784479182e-07,6.455388804060824e-08,3.2953976599470195e-08,4.977330545120866e-07,True
correlated_8192,correlated,8192,0,1,4096,fp32_checkpoint,True,0.08706407617885974,9.842625373291692e-09,1.1305036250624809e-07,7.112587574464868e-08,3.454687747844744e-08,6.853501410793776e-07,True
correlated_8192,correlated,8192,0,2,4096,fp32_checkpoint,True,0.09409128407812499,9.54873724755307e-09,1.0148375953318537e-07,6.622510395626335e-08,3.3063164281976754e-08,5.161438006946661e-07,True
correlated_8192,correlated,8192,0,0,8192,official,True,0.09516437390075656,0.46484415141287544,4.884644666476179,2.3639895676466556,1.4649039630005138,31.132903934771953,False
correlated_8192,correlated,8192,0,1,8192,official,True,0.08582929569384802,0.5441549937678644,6.33996806531954,3.722425184835758,1.9320369929774408,51.60181737365205,False
correlated_8192,correlated,8192,0,2,8192,official,True,0.09552403369525417,0.13749931064279772,1.4394211103087973,0.8730601091297541,0.426670814942721,9.856363886834085,False
correlated_8192,correlated,8192,0,0,8192,bf16_checkpoint,True,0.09516437390075656,0.000656953539280274,0.006903355871025714,0.004933524327363603,0.0021805752219967644,0.031180686532873442,True
correlated_8192,correlated,8192,0,1,8192,bf16_checkpoint,True,0.08582929569384802,0.0006387493134470209,0.007442089653460882,0.005165677160145599,0.0022616600471255235,0.03706167950081682,True
correlated_8192,correlated,8192,0,2,8192,bf16_checkpoint,True,0.09552403369525417,0.0006392120506033744,0.0066916358729429545,0.004743582586272055,0.002219485153880211,0.03472144397245483,True
