chunk,gate_case,seed,numeric_path,quantity,zero_count,lost_nonzero_count,inf_count,nan_count,first_bad_flat_index,first_bad_token_1based,finite_min,finite_max,max_abs_error,relative_l2_error,count
64,mixed,2,ftz_model_bf16,direct,0,0,0,0,,,5.2506581851510546e-27,1.0,0.0018955744362042504,0.0011738173598369833,2080
64,mixed,2,ftz_model_bf16,factorized,0,0,0,0,,,5.2538136287719386e-27,1.00439453125,0.005506614238257379,0.0024105108961366187,2080
16,uniform,3,fp64,prefix,0,0,0,0,,,-35.374120969724366,-0.1705409782526024,0.0,0.0,16
16,uniform,3,fp64,decay,0,0,0,0,,,4.3372500496878163e-16,0.8432085357082658,0.0,0.0,16
16,uniform,3,fp64,inverse,0,0,0,0,,,1.185946248943074,2305608366001350.0,0.0,0.0,16
16,uniform,3,fp64,direct,0,0,0,0,,,5.143745427155431e-16,1.0,0.0,0.0,136
16,uniform,3,fp64,factorized,0,0,0,0,,,5.143745427155427e-16,1.0000000000000002,2.220446049250313e-16,7.417149551322335e-17,136
16,uniform,3,fp32,prefix,0,0,0,0,,,-35.374122619628906,-0.1705409735441208,1.649904540101943e-06,3.1044119989422016e-08,16
16,uniform,3,fp32,decay,0,0,0,0,,,4.3372427943274856e-16,0.8432085514068604,1.5698594535429322e-08,1.8267059059355423e-08,16
16,uniform,3,fp32,inverse,0,0,0,0,,,1.1859462261199951,2305612264243200.0,3898241850.0,1.5188531877778108e-06,16
16,uniform,3,fp32,direct,0,0,0,0,,,5.143730921374683e-16,1.0,4.17688727605281e-07,1.1744071759408771e-07,136
16,uniform,3,fp32,factorized,0,0,0,0,,,5.143736744726195e-16,1.0000001192092896,4.17688727605281e-07,1.2738117266291775e-07,136
16,uniform,3,fp32_bf16,prefix,0,0,0,0,,,-35.374122619628906,-0.1705409735441208,1.649904540101943e-06,3.1044119989422016e-08,16
16,uniform,3,fp32_bf16,decay,0,0,0,0,,,4.3368086899420177e-16,0.84375,0.0005414642917341839,0.0006424196512580747,16
16,uniform,3,fp32_bf16,inverse,0,0,0,0,,,1.1875,2304576371818496.0,3276933641988.5,0.0012509872242353816,16
16,uniform,3,fp32_bf16,direct,0,0,0,0,,,5.134781488891349e-16,1.0,0.0012942548004386545,0.0005103134791103708,136
16,uniform,3,fp32_bf16,factorized,0,0,0,0,,,5.149960319306146e-16,1.001953125,0.0032958984375,0.001698052607781081,136
16,uniform,3,ftz_model_bf16,prefix,0,0,0,0,,,-35.37411880493164,-0.1705409735441208,2.848335327598761e-06,5.663377778410627e-08,16
16,uniform,3,ftz_model_bf16,decay,0,0,0,0,,,4.3368086899420177e-16,0.84375,0.0005414642917341839,0.0006424196512580747,16
16,uniform,3,ftz_model_bf16,inverse,0,0,0,0,,,1.1875,2304576371818496.0,3276933641988.5,0.0012509872242353816,16
16,uniform,3,ftz_model_bf16,direct,0,0,0,0,,,5.134781488891349e-16,1.0,0.0012942548004386545,0.0005103134791103708,136
16,uniform,3,ftz_model_bf16,factorized,0,0,0,0,,,5.149960319306146e-16,1.001953125,0.0032958984375,0.001698052607781081,136
32,uniform,3,fp64,prefix,0,0,0,0,,,-70.03338565359593,-0.1705409782526024,0.0,0.0,32
32,uniform,3,fp64,decay,0,0,0,0,,,3.8449178188551923e-31,0.8432085357082658,0.0,0.0,32
32,uniform,3,fp64,inverse,0,0,0,0,,,1.185946248943074,2.600835823059921e+30,0.0,0.0,32
32,uniform,3,fp64,direct,0,0,0,0,,,4.559865864765706e-31,1.0,0.0,0.0,528
32,uniform,3,fp64,factorized,0,0,0,0,,,4.559865864765701e-31,1.0000000000000002,2.220446049250313e-16,8.503630953768388e-17,528
32,uniform,3,fp32,prefix,0,0,0,0,,,-70.03337860107422,-0.1705409735441208,8.797689659445496e-06,9.25080728049566e-08,32
32,uniform,3,fp32,decay,0,0,0,0,,,3.8449449257063245e-31,0.8432085514068604,1.5698594535429322e-08,1.8267059059355423e-08,32
32,uniform,3,fp32,inverse,0,0,0,0,,,1.1859462261199951,2.600817424093199e+30,1.8398966721705967e+25,7.1453197185640415e-06,32
32,uniform,3,fp32,direct,0,0,0,0,,,4.5598930501165585e-31,1.0,4.17688727605281e-07,1.4289357113626557e-07,528
32,uniform,3,fp32,factorized,0,0,0,0,,,4.559897752093962e-31,1.0000001192092896,4.17688727605281e-07,1.4743592453457177e-07,528
32,uniform,3,fp32_bf16,prefix,0,0,0,0,,,-70.03337860107422,-0.1705409735441208,8.797689659445496e-06,9.25080728049566e-08,32
32,uniform,3,fp32_bf16,decay,0,0,0,0,,,3.8518598887744717e-31,0.84375,0.0005414642917341839,0.0006424196512580747,32
32,uniform,3,fp32_bf16,inverse,0,0,0,0,,,1.1875,2.594722322342157e+30,6.113500717763763e+27,0.0018561002323651836,32
32,uniform,3,fp32_bf16,direct,0,0,0,0,,,4.5606021083089745e-31,1.0,0.0019297822981627633,0.0005924998730422672,528
32,uniform,3,fp32_bf16,factorized,0,0,0,0,,,4.574083617919685e-31,1.00494384765625,0.00494384765625,0.0018250426310428573,528
32,uniform,3,ftz_model_bf16,prefix,0,0,0,0,,,-70.03337860107422,-0.1705409735441208,9.702215166385031e-06,9.445577529734623e-08,32
32,uniform,3,ftz_model_bf16,decay,0,0,0,0,,,3.8518598887744717e-31,0.84375,0.0005414642917341839,0.0006424196512580747,32
32,uniform,3,ftz_model_bf16,inverse,0,0,0,0,,,1.1875,2.594722322342157e+30,6.113500717763763e+27,0.0018561002323651836,32
32,uniform,3,ftz_model_bf16,direct,0,0,0,0,,,4.5606021083089745e-31,1.0,0.0019297822981627633,0.0005924998730422672,528
32,uniform,3,ftz_model_bf16,factorized,0,0,0,0,,,4.574083617919685e-31,1.00494384765625,0.00494384765625,0.0018250426310428573,528
64,uniform,3,fp64,prefix,0,0,0,0,,,-135.17105908270523,-0.1705409782526024,0.0,0.0,64
64,uniform,3,fp64,decay,0,0,0,0,,,1.976764473766217e-59,0.8432085357082658,0.0,0.0,64
64,uniform,3,fp64,inverse,0,0,0,0,,,1.185946248943074,5.058771610230109e+58,0.0,0.0,64
64,uniform,3,fp64,direct,0,0,0,0,,,2.344336412706977e-59,1.0,0.0,0.0,2080
64,uniform,3,fp64,factorized,0,0,0,0,,,2.344336412706975e-59,1.0000000000000002,2.220446049250313e-16,8.745479362271969e-17,2080
64,uniform,3,fp32,prefix,0,0,0,0,,,-135.17103576660156,-0.1705409735441208,2.9278175020408526e-05,1.428560616761887e-07,64
64,uniform,3,fp32,decay,17,17,0,0,47,48,0.0,0.8432085514068604,1.5698594535429322e-08,1.8267059059355423e-08,64
64,uniform,3,fp32,inverse,0,0,23,0,41,42,1.1859462261199951,2.6347000164974587e+38,,,64
64,uniform,3,fp32,direct,141,141,0,0,1128,,0.0,1.0,3.8497514627255924e-06,8.741353997878264e-07,2080
64,uniform,3,fp32,factorized,697,697,21,255,902,,0.0,1.0000001192092896,,,2080
64,uniform,3,fp32_bf16,prefix,0,0,0,0,,,-135.17103576660156,-0.1705409735441208,2.9278175020408526e-05,1.428560616761887e-07,64
64,uniform,3,fp32_bf16,decay,21,21,0,0,43,44,0.0,0.84375,0.0005414642917341839,0.0006424196512580747,64
64,uniform,3,fp32_bf16,inverse,0,0,23,0,41,42,1.1875,2.6318714316541334e+38,,,64
64,uniform,3,fp32_bf16,direct,232,232,0,0,946,,0.0,1.0,0.0019297822981627633,0.000651625705284998,2080
64,uniform,3,fp32_bf16,factorized,861,861,3,273,902,,0.0,1.00494384765625,,,2080
64,uniform,3,ftz_model_bf16,prefix,0,0,0,0,,,-135.17103576660156,-0.1705409735441208,2.9278175020408526e-05,1.3336311155705562e-07,64
64,uniform,3,ftz_model_bf16,decay,24,24,0,0,40,41,0.0,0.84375,0.0005414642917341839,0.0006424196512580747,64
64,uniform,3,ftz_model_bf16,inverse,0,0,23,0,41,42,1.1875,2.6318714316541334e+38,,,64
64,uniform,3,ftz_model_bf16,direct,287,287,0,0,820,,0.0,1.0,0.0019297822981627633,0.000651625705284998,2080
64,uniform,3,ftz_model_bf16,factorized,984,984,0,276,820,,0.0,1.00494384765625,,,2080
16,mixed,3,fp64,prefix,0,0,0,0,,,-10.139999996870756,-0.009999999776482582,0.0,0.0,16
16,mixed,3,fp64,decay,0,0,0,0,,,3.946880294905106e-05,0.9900498339704614,0.0,0.0,16
16,mixed,3,fp64,inverse,0,0,0,0,,,1.0100501668584043,25336.466405907115,0.0,0.0,16
16,mixed,3,fp64,direct,0,0,0,0,,,3.9865471004390504e-05,1.0,0.0,0.0,136
16,mixed,3,fp64,factorized,0,0,0,0,,,3.9865471004390504e-05,1.0000000000000002,2.220446049250313e-16,8.512201029885606e-17,136
16,mixed,3,fp32,prefix,0,0,0,0,,,-10.14000129699707,-0.009999999776482582,1.300126314163208e-06,9.243390298800377e-08,16
16,mixed,3,fp32,decay,0,0,0,0,,,3.946875222027302e-05,0.9900498390197754,2.7531234514377445e-08,1.7023719675956893e-08,16
16,mixed,3,fp32,inverse,0,0,0,0,,,1.0100501775741577,25336.5,0.033594092885323334,9.927664599023377e-07,16
16,mixed,3,fp32,direct,0,0,0,0,,,3.986542651546188e-05,1.0,6.761250543885211e-07,1.320577684937213e-07,136
16,mixed,3,fp32,factorized,0,0,0,0,,,3.986541923950426e-05,1.0000001192092896,6.761250543885211e-07,1.374306150136418e-07,136
16,mixed,3,fp32_bf16,prefix,0,0,0,0,,,-10.14000129699707,-0.009999999776482582,1.300126314163208e-06,9.243390298800377e-08,16
16,mixed,3,fp32_bf16,decay,0,0,0,0,,,3.9577484130859375e-05,0.98828125,0.0018955744362042504,0.001284820751801126,16
16,mixed,3,fp32_bf16,inverse,0,0,0,0,,,1.0078125,25344.0,11.66067600169481,0.00029282810943061845,16
16,mixed,3,fp32_bf16,direct,0,0,0,0,,,3.981590270996094e-05,1.0,0.0018955744362042504,0.0011826970938129055,136
16,mixed,3,fp32_bf16,factorized,0,0,0,0,,,3.9886683225631714e-05,1.0052490234375,0.0052490234375,0.0024761295661932707,136
16,mixed,3,ftz_model_bf16,prefix,0,0,0,0,,,-10.14000129699707,-0.009999999776482582,1.300126314163208e-06,9.243394358994083e-08,16
16,mixed,3,ftz_model_bf16,decay,0,0,0,0,,,3.9577484130859375e-05,0.98828125,0.0018955744362042504,0.001284820751801126,16
16,mixed,3,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,25344.0,11.66067600169481,0.00029282810943061845,16
16,mixed,3,ftz_model_bf16,direct,0,0,0,0,,,3.981590270996094e-05,1.0,0.0018955744362042504,0.0011826970938129055,136
16,mixed,3,ftz_model_bf16,factorized,0,0,0,0,,,3.9886683225631714e-05,1.0052490234375,0.0052490234375,0.0024761295661932707,136
32,mixed,3,fp64,prefix,0,0,0,0,,,-20.279999993741512,-0.009999999776482582,0.0,0.0,32
32,mixed,3,fp64,decay,0,0,0,0,,,1.557786406231022e-09,0.9900498339704614,0.0,0.0,32
32,mixed,3,fp64,inverse,0,0,0,0,,,1.0100501668584043,641936529.9376599,0.0,0.0,32
32,mixed,3,fp64,direct,0,0,0,0,,,1.5734424195433977e-09,1.0,0.0,0.0,528
32,mixed,3,fp64,factorized,0,0,0,0,,,1.5734424195433979e-09,1.0000000000000002,2.220446049250313e-16,7.394394158756769e-17,528
32,mixed,3,fp32,prefix,0,0,0,0,,,-20.280004501342773,-0.009999999776482582,4.507601261138916e-06,1.851899614829737e-07,32
32,mixed,3,fp32,decay,0,0,0,0,,,1.557779349958821e-09,0.9900498390197754,2.7531234514377445e-08,1.7023764419096614e-08,32
32,mixed,3,fp32,inverse,0,0,0,0,,,1.0100501775741577,641939392.0,2862.0623401403427,4.077483017454586e-06,32
32,mixed,3,fp32,direct,0,0,0,0,,,1.573435715052085e-09,1.0,1.5221895296457788e-06,4.715025995593763e-07,528
32,mixed,3,fp32,factorized,0,0,0,0,,,1.5734352709628752e-09,1.0000001192092896,1.5817941744211694e-06,4.703169670194818e-07,528
32,mixed,3,fp32_bf16,prefix,0,0,0,0,,,-20.280004501342773,-0.009999999776482582,4.507601261138916e-06,1.851899614829737e-07,32
32,mixed,3,fp32_bf16,decay,0,0,0,0,,,1.5570549294352531e-09,0.98828125,0.0018955744362042504,0.001284820751979786,32
32,mixed,3,fp32_bf16,inverse,0,0,0,0,,,1.0078125,641728512.0,1986857.2826396227,0.0020071770933760193,32
32,mixed,3,fp32_bf16,direct,0,0,0,0,,,1.57160684466362e-09,1.0,0.0018955744362042504,0.0011856255864959558,528
32,mixed,3,fp32_bf16,factorized,0,0,0,0,,,1.569219421071466e-09,1.0052490234375,0.005485237972253421,0.0024123989308277144,528
32,mixed,3,ftz_model_bf16,prefix,0,0,0,0,,,-20.28000259399414,-0.009999999776482582,2.637505531311035e-06,1.1879461981424017e-07,32
32,mixed,3,ftz_model_bf16,decay,0,0,0,0,,,1.5570549294352531e-09,0.98828125,0.0018955744362042504,0.001284820751979786,32
32,mixed,3,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,641728512.0,1986857.2826396227,0.0020071770933760193,32
32,mixed,3,ftz_model_bf16,direct,0,0,0,0,,,1.57160684466362e-09,1.0,0.0018955744362042504,0.0011856255864959558,528
32,mixed,3,ftz_model_bf16,factorized,0,0,0,0,,,1.569219421071466e-09,1.0052490234375,0.005485237972253421,0.0024123989308277144,528
64,mixed,3,fp64,prefix,0,0,0,0,,,-45.54999998770654,-0.009999999776482582,0.0,0.0,64
64,mixed,3,fp64,decay,0,0,0,0,,,1.6515295725616018e-20,0.9900498339704614,0.0,0.0,64
64,mixed,3,fp64,inverse,0,0,0,0,,,1.0100501668584043,6.0549929993015615e+19,0.0,0.0,64
64,mixed,3,fp64,direct,0,0,0,0,,,1.6681277203374352e-20,1.0,0.0,0.0,2080
64,mixed,3,fp64,factorized,0,0,0,0,,,1.6681277203374352e-20,1.0000000000000002,2.220446049250313e-16,7.906237676391385e-17,2080
64,mixed,3,fp32,prefix,0,0,0,0,,,-45.549964904785156,-0.009999999776482582,3.5082921385765076e-05,4.511300963591725e-07,64
64,mixed,3,fp32,decay,0,0,0,0,,,1.6515875851145885e-20,0.9900498390197754,2.7531234514377445e-08,1.7023764419096614e-08,64
64,mixed,3,fp32,inverse,0,0,0,0,,,1.0100501775741577,6.054780516329901e+19,2124829716602880.0,3.266396170420169e-05,64
64,mixed,3,fp32,direct,0,0,0,0,,,1.6681833808300738e-20,1.0,2.165545100407673e-05,6.628339229507248e-06,2080
64,mixed,3,fp32,factorized,0,0,0,0,,,1.6681862888869148e-20,1.0000001192092896,2.165545100407673e-05,6.640193829901576e-06,2080
64,mixed,3,fp32_bf16,prefix,0,0,0,0,,,-45.549964904785156,-0.009999999776482582,3.5082921385765076e-05,4.511300963591725e-07,64
64,mixed,3,fp32_bf16,decay,0,0,0,0,,,1.6517142471458857e-20,0.98828125,0.0018955744362042504,0.001284820751979786,64
64,mixed,3,fp32_bf16,inverse,0,0,0,0,,,1.0078125,6.052837899185947e+19,3.858757715041485e+16,0.0004256813698597505,64
64,mixed,3,fp32_bf16,direct,0,0,0,0,,,1.6728900708272432e-20,1.0,0.0018955744362042504,0.0011921800115351976,2080
64,mixed,3,fp32_bf16,factorized,0,0,0,0,,,1.664618264701713e-20,1.0052490234375,0.005485237972253421,0.0022084743064134937,2080
64,mixed,3,ftz_model_bf16,prefix,0,0,0,0,,,-45.55000686645508,-0.009999999776482582,6.878748536109924e-06,8.504764047085795e-08,64
64,mixed,3,ftz_model_bf16,decay,0,0,0,0,,,1.6517142471458857e-20,0.98828125,0.0018955744362042504,0.001284820751979786,64
64,mixed,3,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,6.052837899185947e+19,3.858757715041485e+16,0.0004256813698597505,64
64,mixed,3,ftz_model_bf16,direct,0,0,0,0,,,1.6728900708272432e-20,1.0,0.0018955744362042504,0.0011921800115351976,2080
64,mixed,3,ftz_model_bf16,factorized,0,0,0,0,,,1.664618264701713e-20,1.0052490234375,0.005485237972253421,0.0022084743064134937,2080
16,uniform,4,fp64,prefix,0,0,0,0,,,-38.89401074151841,-2.3855469241653795,0.0,0.0,16
16,uniform,4,fp64,decay,0,0,0,0,,,1.2839430354642287e-17,0.09203862766157954,0.0,0.0,16
16,uniform,4,fp64,inverse,0,0,0,0,,,10.865003373115682,7.788507530152498e+16,0.0,0.0,16
16,uniform,4,fp64,direct,0,0,0,0,,,1.395004541120727e-16,1.0,0.0,0.0,136
16,uniform,4,fp64,factorized,0,0,0,0,,,1.3950045411207233e-16,1.0000000000000002,2.220446049250313e-16,8.683873791636357e-17,136
16,uniform,4,fp32,prefix,0,0,0,0,,,-38.89400863647461,-2.385546922683716,4.957212006218015e-06,8.402574293307043e-08,16
16,uniform,4,fp32,decay,0,0,0,0,,,1.2839457763378693e-17,0.09203862398862839,3.672951151556525e-09,4.070930868666087e-08,16
16,uniform,4,fp32,inverse,0,0,0,0,,,10.86500358581543,7.788491117586022e+16,164125664752.0,2.1667223146138014e-06,16
16,uniform,4,fp32,direct,0,0,0,0,,,1.3950084716840571e-16,1.0,9.362612467533893e-07,2.688599576606369e-07,136
16,uniform,4,fp32,factorized,0,0,0,0,,,1.395007545241771e-16,1.0,8.766566019779987e-07,2.6030837229097615e-07,136
16,uniform,4,fp32_bf16,prefix,0,0,0,0,,,-38.89400863647461,-2.385546922683716,4.957212006218015e-06,8.402574293307043e-08,16
16,uniform,4,fp32_bf16,decay,0,0,0,0,,,1.2847795743953228e-17,0.091796875,0.000241752661579539,0.0026265514369760747,16
16,uniform,4,fp32_bf16,inverse,0,0,0,0,,,10.875,7.768709357214106e+16,197981729383920.0,0.0025128480363376298,16
16,uniform,4,fp32_bf16,direct,0,0,0,0,,,1.3964523981613297e-16,1.0,0.0010790661339805663,0.0003470198482000418,136
16,uniform,4,fp32_bf16,factorized,0,0,0,0,,,1.3971977871549135e-16,1.0048828125,0.0048828125,0.0024505774505785977,136
16,uniform,4,ftz_model_bf16,prefix,0,0,0,0,,,-38.89400863647461,-2.385546922683716,3.5070696142724955e-06,5.0977716513379725e-08,16
16,uniform,4,ftz_model_bf16,decay,0,0,0,0,,,1.2847795743953228e-17,0.091796875,0.000241752661579539,0.0026265514369760747,16
16,uniform,4,ftz_model_bf16,inverse,0,0,0,0,,,10.875,7.768709357214106e+16,197981729383920.0,0.0025128480363376298,16
16,uniform,4,ftz_model_bf16,direct,0,0,0,0,,,1.3964523981613297e-16,1.0,0.0010790661339805663,0.0003470198482000418,136
16,uniform,4,ftz_model_bf16,factorized,0,0,0,0,,,1.3971977871549135e-16,1.0048828125,0.0048828125,0.0024505774505785977,136
32,uniform,4,fp64,prefix,0,0,0,0,,,-70.0973779919136,-2.3855469241653795,0.0,0.0,32
32,uniform,4,fp64,decay,0,0,0,0,,,3.6065797692335745e-31,0.09203862766157954,0.0,0.0,32
32,uniform,4,fp64,inverse,0,0,0,0,,,10.865003373115682,2.7727100576857826e+30,0.0,0.0,32
32,uniform,4,fp64,direct,0,0,0,0,,,3.918550135813367e-30,1.0,0.0,0.0,528
32,uniform,4,fp64,factorized,0,0,0,0,,,3.9185501358133566e-30,1.0000000000000002,2.220446049250313e-16,7.957227284883161e-17,528
32,uniform,4,fp32,prefix,0,0,0,0,,,-70.09738159179688,-2.385546922683716,4.957212006218015e-06,4.708980170514421e-08,32
32,uniform,4,fp32,decay,0,0,0,0,,,3.606566661401943e-31,0.09203862398862839,3.672951151556525e-09,4.070930868666087e-08,32
32,uniform,4,fp32,inverse,0,0,0,0,,,10.86500358581543,2.7727200265503915e+30,9.968864608857994e+24,3.496925293662291e-06,32
32,uniform,4,fp32,direct,0,0,0,0,,,3.918523772081921e-30,1.0,9.362612467533893e-07,2.3287071161768338e-07,528
32,uniform,4,fp32,factorized,0,0,0,0,,,3.918535809144073e-30,1.0,8.766566019779987e-07,2.2795578884955094e-07,528
32,uniform,4,fp32_bf16,prefix,0,0,0,0,,,-70.09738159179688,-2.385546922683716,4.957212006218015e-06,4.708980170514421e-08,32
32,uniform,4,fp32_bf16,decay,0,0,0,0,,,3.6053408558929055e-31,0.091796875,0.000241752661579539,0.0026265514369760747,32
32,uniform,4,fp32_bf16,inverse,0,0,0,0,,,10.875,2.772985687999252e+30,4.8263215786911284e+27,0.0015433173814974174,32
32,uniform,4,fp32_bf16,direct,0,0,0,0,,,3.9196526228169024e-30,1.0,0.0010790661339805663,0.00037525022868376733,528
32,uniform,4,fp32_bf16,factorized,0,0,0,0,,,3.920808180783535e-30,1.00537109375,0.00537109375,0.0024942241896206627,528
32,uniform,4,ftz_model_bf16,prefix,0,0,0,0,,,-70.09737396240234,-2.385546922683716,7.411006777147122e-06,8.395614689855738e-08,32
32,uniform,4,ftz_model_bf16,decay,0,0,0,0,,,3.6053408558929055e-31,0.091796875,0.000241752661579539,0.0026265514369760747,32
32,uniform,4,ftz_model_bf16,inverse,0,0,0,0,,,10.875,2.772985687999252e+30,4.8263215786911284e+27,0.0015433173814974174,32
32,uniform,4,ftz_model_bf16,direct,0,0,0,0,,,3.9196526228169024e-30,1.0,0.0010790661339805663,0.00037525022868376733,528
32,uniform,4,ftz_model_bf16,factorized,0,0,0,0,,,3.920808180783535e-30,1.00537109375,0.00537109375,0.0024942241896206627,528
64,uniform,4,fp64,prefix,0,0,0,0,,,-151.84445490441664,-2.3855469241653795,0.0,0.0,64
64,uniform,4,fp64,decay,0,0,0,0,,,1.1344650669600792e-66,0.09203862766157954,0.0,0.0,64
64,uniform,4,fp64,inverse,0,0,0,0,,,10.865003373115682,8.814727126676604e+65,0.0,0.0,64
64,uniform,4,fp64,direct,0,0,0,0,,,1.2325966779203028e-65,1.0,0.0,0.0,2080
64,uniform,4,fp64,factorized,0,0,0,0,,,1.232596677920317e-65,1.0000000000000002,2.220446049250313e-16,8.523378148504637e-17,2080
64,uniform,4,fp32,prefix,0,0,0,0,,,-151.8444366455078,-2.385546922683716,2.7837955713039264e-05,1.2252163241603003e-07,64
64,uniform,4,fp32,decay,22,22,0,0,42,43,0.0,0.09203862398862839,3.672951151556525e-09,4.070930868666087e-08,64
64,uniform,4,fp32,inverse,0,0,25,0,39,40,10.86500358581543,2.9763636966420442e+38,,,64
64,uniform,4,fp32,direct,185,185,0,0,946,,0.0,1.0,4.597234426473307e-06,7.774465670850029e-07,2080
64,uniform,4,fp32,factorized,858,858,6,319,819,,0.0,1.0000001192092896,,,2080
64,uniform,4,fp32_bf16,prefix,0,0,0,0,,,-151.8444366455078,-2.385546922683716,2.7837955713039264e-05,1.2252163241603003e-07,64
64,uniform,4,fp32_bf16,decay,24,24,0,0,40,41,0.0,0.091796875,0.000241752661579539,0.0026265514369760747,64
64,uniform,4,fp32_bf16,inverse,0,0,25,0,39,40,10.875,2.9774707105582116e+38,,,64
64,uniform,4,fp32_bf16,direct,292,292,0,0,820,,0.0,1.0,0.0015198512162198918,0.00039785244631198235,2080
64,uniform,4,fp32_bf16,factorized,936,936,1,324,819,,0.0,1.01171875,,,2080
64,uniform,4,ftz_model_bf16,prefix,0,0,0,0,,,-151.84446716308594,-2.385546922683716,2.4767829984284617e-05,7.539327551845092e-08,64
64,uniform,4,ftz_model_bf16,decay,26,26,0,0,38,39,0.0,0.091796875,0.000241752661579539,0.0026265514369760747,64
64,uniform,4,ftz_model_bf16,inverse,0,0,25,0,39,40,10.875,2.9774707105582116e+38,,,64
64,uniform,4,ftz_model_bf16,direct,356,356,0,0,780,,0.0,1.0,0.0015198512162198918,0.00039785244631198235,2080
64,uniform,4,ftz_model_bf16,factorized,1014,1014,0,325,741,,0.0,1.00537109375,,,2080
16,mixed,4,fp64,prefix,0,0,0,0,,,-5.149999996647239,-0.009999999776482582,0.0,0.0,16
16,mixed,4,fp64,decay,0,0,0,0,,,0.005799404746286162,0.9900498339704614,0.0,0.0,16
16,mixed,4,fp64,inverse,0,0,0,0,,,1.0100501668584043,172.43148973873267,0.0,0.0,16
16,mixed,4,fp64,direct,0,0,0,0,,,0.00585768973166576,1.0,0.0,0.0,136
16,mixed,4,fp64,factorized,0,0,0,0,,,0.00585768973166576,1.0000000000000002,2.220446049250313e-16,7.791715027208148e-17,136
16,mixed,4,fp32,prefix,0,0,0,0,,,-5.150000095367432,-0.009999999776482582,1.30385160446167e-07,2.2917719678064178e-08,16
16,mixed,4,fp32,decay,0,0,0,0,,,0.0057994043454527855,0.9900498390197754,2.7531234514377445e-08,1.6019789806246808e-08,16
16,mixed,4,fp32,inverse,0,0,0,0,,,1.0100501775741577,172.43150329589844,2.3768556900449767e-05,1.1275603555385826e-07,16
16,mixed,4,fp32,direct,0,0,0,0,,,0.005857690703123808,1.0,2.3336926513461975e-07,2.841328055516044e-08,136
16,mixed,4,fp32,factorized,0,0,0,0,,,0.005857689306139946,1.0000001192092896,2.3336926513461975e-07,4.57421278442185e-08,136
16,mixed,4,fp32_bf16,prefix,0,0,0,0,,,-5.150000095367432,-0.009999999776482582,1.30385160446167e-07,2.2917719678064178e-08,16
16,mixed,4,fp32_bf16,decay,0,0,0,0,,,0.00579833984375,0.98828125,0.0018955744362042504,0.0012932845835567411,16
16,mixed,4,fp32_bf16,inverse,0,0,0,0,,,1.0078125,172.0,0.4314897387326653,0.0021294041885470297,16
16,mixed,4,fp32_bf16,direct,0,0,0,0,,,0.005859375,1.0,0.0018955744362042504,0.0011993351717780386,136
16,mixed,4,fp32_bf16,factorized,0,0,0,0,,,0.005843639373779297,1.0052490234375,0.0052490234375,0.0025240105960464805,136
16,mixed,4,ftz_model_bf16,prefix,0,0,0,0,,,-5.150000095367432,-0.009999999776482582,1.30385160446167e-07,2.3146327478236237e-08,16
16,mixed,4,ftz_model_bf16,decay,0,0,0,0,,,0.00579833984375,0.98828125,0.0018955744362042504,0.0012932845835567411,16
16,mixed,4,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,172.0,0.4314897387326653,0.0021294041885470297,16
16,mixed,4,ftz_model_bf16,direct,0,0,0,0,,,0.005859375,1.0,0.0018955744362042504,0.0011993351717780386,136
16,mixed,4,ftz_model_bf16,factorized,0,0,0,0,,,0.005843639373779297,1.0052490234375,0.0052490234375,0.0025240105960464805,136
32,mixed,4,fp64,prefix,0,0,0,0,,,-15.289999993517995,-0.009999999776482582,0.0,0.0,32
32,mixed,4,fp64,decay,0,0,0,0,,,2.2889556315296003e-07,0.9900498339704614,0.0,0.0,32
32,mixed,4,fp64,inverse,0,0,0,0,,,1.0100501668584043,4368804.647085918,0.0,0.0,32
32,mixed,4,fp64,direct,0,0,0,0,,,2.311960017557957e-07,1.0,0.0,0.0,528
32,mixed,4,fp64,factorized,0,0,0,0,,,2.311960017557957e-07,1.0000000000000002,2.220446049250313e-16,7.990182179057617e-17,528
32,mixed,4,fp32,prefix,0,0,0,0,,,-15.290002822875977,-0.009999999776482582,2.8293579816818237e-06,1.7665117981372465e-07,32
32,mixed,4,fp32,decay,0,0,0,0,,,2.28894919018785e-07,0.9900498390197754,2.7531234514377445e-08,1.695197301791836e-08,32
32,mixed,4,fp32,inverse,0,0,0,0,,,1.0100501775741577,4368817.0,12.35291408188641,2.488681148954024e-06,32
32,mixed,4,fp32,direct,0,0,0,0,,,2.3119540060179133e-07,1.0,1.9034908170789677e-06,4.980604077020652e-07,528
32,mixed,4,fp32,factorized,0,0,0,0,,,2.311953579692272e-07,1.0000001192092896,1.9034908170789677e-06,4.989804877404035e-07,528
32,mixed,4,fp32_bf16,prefix,0,0,0,0,,,-15.290002822875977,-0.009999999776482582,2.8293579816818237e-06,1.7665117981372465e-07,32
32,mixed,4,fp32_bf16,decay,0,0,0,0,,,2.2910535335540771e-07,0.98828125,0.0018955744362042504,0.0012932926779118449,32
32,mixed,4,fp32_bf16,inverse,0,0,0,0,,,1.0078125,4358144.0,12614.959553427063,0.0022617582124081614,32
