gate_case,seed,numeric_path,token,gate,prefix,decay,inverse
mixed,3,fp32,25,-0.009999999776482582,-15.220003128051758,2.4549160571041284e-07,4073459.25
mixed,3,fp32,26,-0.009999999776482582,-15.230003356933594,2.430488450499979e-07,4114399.0
mixed,3,fp32,27,-0.009999999776482582,-15.24000358581543,2.406304133728554e-07,4155750.5
mixed,3,fp32,28,-5.0,-20.24000358581543,1.6213550502186536e-09,616768064.0
mixed,3,fp32,29,-0.009999999776482582,-20.250003814697266,1.6052219553586156e-09,622966848.0
mixed,3,fp32,30,-0.009999999776482582,-20.2600040435791,1.5892493987479384e-09,629227904.0
mixed,3,fp32,31,-0.009999999776482582,-20.270004272460938,1.573435715052085e-09,635551872.0
mixed,3,fp32,32,-0.009999999776482582,-20.280004501342773,1.557779349958821e-09,641939392.0
mixed,3,fp32,33,-5.0,-25.280004501342773,1.0496234957579897e-11,95272255488.0
mixed,3,fp32,34,-0.009999999776482582,-25.29000473022461,1.03917933286235e-11,96229785600.0
mixed,3,fp32,35,-0.009999999776482582,-25.300004959106445,1.0288390799029212e-11,97196933120.0
mixed,3,fp32,36,-0.009999999776482582,-25.31000518798828,1.0186016960456179e-11,98173796352.0
mixed,3,fp32,37,-5.0,-30.31000518798828,6.86328435490352e-14,14570283335680.0
mixed,3,fp32,38,-5.0,-35.31000518798828,4.624444667566225e-16,2162421812690944.0
mixed,3,fp32,39,-0.009999999776482582,-35.320003509521484,4.5784386024317e-16,2184150857547776.0
mixed,3,fp32,40,-0.009999999776482582,-35.33000183105469,4.532889935088692e-16,2206098140430336.0
mixed,3,fp32,41,-0.009999999776482582,-35.34000015258789,4.487794430372465e-16,2228266077257728.0
mixed,3,fp32,42,-0.009999999776482582,-35.349998474121094,4.443147323722691e-16,2250656815513600.0
mixed,3,fp32,43,-0.009999999776482582,-35.3599967956543,4.398944909370225e-16,2273272502681600.0
mixed,3,fp32,44,-0.009999999776482582,-35.3699951171875,4.3551818933591476e-16,2296115286245376.0
mixed,3,fp32,45,-5.0,-40.3699951171875,2.934498496467608e-18,3.407737347406561e+17
mixed,3,fp32,46,-0.009999999776482582,-40.3799934387207,2.905304604313621e-18,3.4419799190667264e+17
mixed,3,fp32,47,-0.009999999776482582,-40.389991760253906,2.87640105255464e-18,3.476566431707955e+17
mixed,3,fp32,48,-0.009999999776482582,-40.39999008178711,2.8477853596488272e-18,3.511500664901468e+17
mixed,3,fp32,49,-0.009999999776482582,-40.40998840332031,2.8194540100785798e-18,3.546786054621102e+17
mixed,3,fp32,50,-0.009999999776482582,-40.419986724853516,2.791404729097213e-18,3.58242569324331e+17
mixed,3,fp32,51,-0.009999999776482582,-40.42998504638672,2.7636344147774295e-18,3.618423703936696e+17
mixed,3,fp32,52,-0.009999999776482582,-40.43998336791992,2.736140378782239e-18,3.654783179077714e+17
mixed,3,fp32,53,-0.009999999776482582,-40.449981689453125,2.70891993277465e-18,3.691508241834967e+17
mixed,3,fp32,54,-0.009999999776482582,-40.45998001098633,2.6819701816225193e-18,3.7286023281822925e+17
mixed,3,fp32,55,-0.009999999776482582,-40.46997833251953,2.655288643784009e-18,3.766068874093527e+17
mixed,3,fp32,56,-0.009999999776482582,-40.479976654052734,2.6288724241269748e-18,3.8039123463346586e+17
mixed,3,fp32,57,-0.009999999776482582,-40.48997497558594,2.6027190411095794e-18,3.84213583728214e+17
mixed,3,fp32,58,-0.009999999776482582,-40.49997329711914,2.576826013189985e-18,3.880743470104576e+17
mixed,3,fp32,59,-0.009999999776482582,-40.509971618652344,2.551190445236048e-18,3.9197390243731866e+17
mixed,3,fp32,60,-0.009999999776482582,-40.51996994018555,2.5258098557059303e-18,3.959126279659192e+17
mixed,3,fp32,61,-5.0,-45.51996994018555,1.7018772583009716e-20,5.875864465820982e+19
mixed,3,fp32,62,-0.009999999776482582,-45.52996826171875,1.6849460666964902e-20,5.934907800427902e+19
mixed,3,fp32,63,-0.009999999776482582,-45.53996658325195,1.6681833808300738e-20,5.99454443150917e+19
mixed,3,fp32,64,-0.009999999776482582,-45.549964904785156,1.6515875851145885e-20,6.054780516329901e+19
mixed,3,fp32_bf16,1,-0.009999999776482582,-0.009999999776482582,0.98828125,1.0078125
mixed,3,fp32_bf16,2,-0.009999999776482582,-0.019999999552965164,0.98046875,1.0234375
mixed,3,fp32_bf16,3,-0.009999999776482582,-0.029999999329447746,0.96875,1.03125
mixed,3,fp32_bf16,4,-0.009999999776482582,-0.03999999910593033,0.9609375,1.0390625
mixed,3,fp32_bf16,5,-0.009999999776482582,-0.04999999701976776,0.953125,1.0546875
mixed,3,fp32_bf16,6,-0.009999999776482582,-0.059999994933605194,0.94140625,1.0625
mixed,3,fp32_bf16,7,-0.009999999776482582,-0.06999999284744263,0.93359375,1.0703125
mixed,3,fp32_bf16,8,-0.009999999776482582,-0.07999999076128006,0.921875,1.0859375
mixed,3,fp32_bf16,9,-0.009999999776482582,-0.08999998867511749,0.9140625,1.09375
mixed,3,fp32_bf16,10,-0.009999999776482582,-0.09999998658895493,0.90625,1.1015625
mixed,3,fp32_bf16,11,-5.0,-5.099999904632568,0.006103515625,164.0
mixed,3,fp32_bf16,12,-0.009999999776482582,-5.110000133514404,0.00604248046875,166.0
mixed,3,fp32_bf16,13,-5.0,-10.110000610351562,4.076957702636719e-05,24576.0
mixed,3,fp32_bf16,14,-0.009999999776482582,-10.120000839233398,4.029273986816406e-05,24832.0
mixed,3,fp32_bf16,15,-0.009999999776482582,-10.130001068115234,3.981590270996094e-05,25088.0
mixed,3,fp32_bf16,16,-0.009999999776482582,-10.14000129699707,3.9577484130859375e-05,25344.0
mixed,3,fp32_bf16,17,-0.009999999776482582,-10.150001525878906,3.910064697265625e-05,25600.0
mixed,3,fp32_bf16,18,-0.009999999776482582,-10.160001754760742,3.8623809814453125e-05,25856.0
mixed,3,fp32_bf16,19,-0.009999999776482582,-10.170001983642578,3.838539123535156e-05,26112.0
mixed,3,fp32_bf16,20,-5.0,-15.170001983642578,2.5890767574310303e-07,3866624.0
mixed,3,fp32_bf16,21,-0.009999999776482582,-15.180002212524414,2.551823854446411e-07,3915776.0
mixed,3,fp32_bf16,22,-0.009999999776482582,-15.19000244140625,2.5331974029541016e-07,3948544.0
mixed,3,fp32_bf16,23,-0.009999999776482582,-15.200002670288086,2.4959444999694824e-07,3997696.0
mixed,3,fp32_bf16,24,-0.009999999776482582,-15.210002899169922,2.477318048477173e-07,4030464.0
mixed,3,fp32_bf16,25,-0.009999999776482582,-15.220003128051758,2.4586915969848633e-07,4079616.0
mixed,3,fp32_bf16,26,-0.009999999776482582,-15.230003356933594,2.421438694000244e-07,4112384.0
mixed,3,fp32_bf16,27,-0.009999999776482582,-15.24000358581543,2.4028122425079346e-07,4161536.0
mixed,3,fp32_bf16,28,-5.0,-20.24000358581543,1.622538547962904e-09,616562688.0
mixed,3,fp32_bf16,29,-0.009999999776482582,-20.250003814697266,1.6079866327345371e-09,624951296.0
mixed,3,fp32_bf16,30,-0.009999999776482582,-20.2600040435791,1.5861587598919868e-09,629145600.0
mixed,3,fp32_bf16,31,-0.009999999776482582,-20.270004272460938,1.57160684466362e-09,637534208.0
mixed,3,fp32_bf16,32,-0.009999999776482582,-20.280004501342773,1.5570549294352531e-09,641728512.0
mixed,3,fp32_bf16,33,-5.0,-25.280004501342773,1.0516032489249483e-11,95026151424.0
mixed,3,fp32_bf16,34,-0.009999999776482582,-25.29000473022461,1.0402345651527867e-11,96099893248.0
mixed,3,fp32_bf16,35,-0.009999999776482582,-25.300004959106445,1.028865881380625e-11,97173635072.0
mixed,3,fp32_bf16,36,-0.009999999776482582,-25.31000518798828,1.0174971976084635e-11,98247376896.0
mixed,3,fp32_bf16,37,-5.0,-30.31000518798828,6.88338275267597e-14,14568529068032.0
mixed,3,fp32_bf16,38,-5.0,-35.31000518798828,4.614364446098307e-16,2163838883463168.0
mixed,3,fp32_bf16,39,-0.009999999776482582,-35.320003509521484,4.579669976578771e-16,2181431069507584.0
mixed,3,fp32_bf16,40,-0.009999999776482582,-35.33000183105469,4.544975507059235e-16,2207819348574208.0
mixed,3,fp32_bf16,41,-0.009999999776482582,-35.34000015258789,4.475586568020162e-16,2225411534618624.0
mixed,3,fp32_bf16,42,-0.009999999776482582,-35.349998474121094,4.440892098500626e-16,2251799813685248.0
mixed,3,fp32_bf16,43,-0.009999999776482582,-35.3599967956543,4.40619762898109e-16,2269391999729664.0
mixed,3,fp32_bf16,44,-0.009999999776482582,-35.3699951171875,4.354155924701786e-16,2304576371818496.0
mixed,3,fp32_bf16,45,-5.0,-40.3699951171875,2.9408983928669308e-18,3.4002177186647245e+17
mixed,3,fp32_bf16,46,-0.009999999776482582,-40.3799934387207,2.9002408113987244e-18,3.4452537149384294e+17
mixed,3,fp32_bf16,47,-0.009999999776482582,-40.389991760253906,2.8731357570865868e-18,3.467771713075282e+17
mixed,3,fp32_bf16,48,-0.009999999776482582,-40.39999008178711,2.846030702774449e-18,3.512807709348987e+17
mixed,3,fp32_bf16,49,-0.009999999776482582,-40.40998840332031,2.8189256484623115e-18,3.557843705622692e+17
mixed,3,fp32_bf16,50,-0.009999999776482582,-40.419986724853516,2.791820594150174e-18,3.580361703759544e+17
mixed,3,fp32_bf16,51,-0.009999999776482582,-40.42998504638672,2.7647155398380363e-18,3.625397700033249e+17
mixed,3,fp32_bf16,52,-0.009999999776482582,-40.43998336791992,2.7376104855258987e-18,3.647915698170102e+17
mixed,3,fp32_bf16,53,-0.009999999776482582,-40.449981689453125,2.710505431213761e-18,3.692951694443807e+17
mixed,3,fp32_bf16,54,-0.009999999776482582,-40.45998001098633,2.6834003769016235e-18,3.737987690717512e+17
mixed,3,fp32_bf16,55,-0.009999999776482582,-40.46997833251953,2.656295322589486e-18,3.760505688854364e+17
mixed,3,fp32_bf16,56,-0.009999999776482582,-40.479976654052734,2.6291902682773483e-18,3.805541685128069e+17
mixed,3,fp32_bf16,57,-0.009999999776482582,-40.48997497558594,2.6020852139652106e-18,3.850577681401774e+17
mixed,3,fp32_bf16,58,-0.009999999776482582,-40.49997329711914,2.574980159653073e-18,3.8730956795386266e+17
mixed,3,fp32_bf16,59,-0.009999999776482582,-40.509971618652344,2.5478751053409354e-18,3.9181316758123315e+17
mixed,3,fp32_bf16,60,-0.009999999776482582,-40.51996994018555,2.520770051028798e-18,3.9631676720860365e+17
mixed,3,fp32_bf16,61,-5.0,-45.51996994018555,1.7046538063492794e-20,5.8798996734949196e+19
mixed,3,fp32_bf16,62,-0.009999999776482582,-45.52996826171875,1.683477982667922e-20,5.937545748725262e+19
mixed,3,fp32_bf16,63,-0.009999999776482582,-45.53996658325195,1.6728900708272432e-20,5.995191823955604e+19
mixed,3,fp32_bf16,64,-0.009999999776482582,-45.549964904785156,1.6517142471458857e-20,6.052837899185947e+19
mixed,3,ftz_model_bf16,1,-0.009999999776482582,-0.009999999776482582,0.98828125,1.0078125
mixed,3,ftz_model_bf16,2,-0.009999999776482582,-0.019999999552965164,0.98046875,1.0234375
mixed,3,ftz_model_bf16,3,-0.009999999776482582,-0.029999997466802597,0.96875,1.03125
mixed,3,ftz_model_bf16,4,-0.009999999776482582,-0.03999999910593033,0.9609375,1.0390625
mixed,3,ftz_model_bf16,5,-0.009999999776482582,-0.04999999701976776,0.953125,1.0546875
mixed,3,ftz_model_bf16,6,-0.009999999776482582,-0.059999994933605194,0.94140625,1.0625
mixed,3,ftz_model_bf16,7,-0.009999999776482582,-0.06999999284744263,0.93359375,1.0703125
mixed,3,ftz_model_bf16,8,-0.009999999776482582,-0.07999999076128006,0.921875,1.0859375
mixed,3,ftz_model_bf16,9,-0.009999999776482582,-0.08999998867511749,0.9140625,1.09375
mixed,3,ftz_model_bf16,10,-0.009999999776482582,-0.09999998658895493,0.90625,1.1015625
mixed,3,ftz_model_bf16,11,-5.0,-5.099999904632568,0.006103515625,164.0
mixed,3,ftz_model_bf16,12,-0.009999999776482582,-5.110000133514404,0.00604248046875,166.0
mixed,3,ftz_model_bf16,13,-5.0,-10.110000610351562,4.076957702636719e-05,24576.0
mixed,3,ftz_model_bf16,14,-0.009999999776482582,-10.120000839233398,4.029273986816406e-05,24832.0
mixed,3,ftz_model_bf16,15,-0.009999999776482582,-10.130001068115234,3.981590270996094e-05,25088.0
mixed,3,ftz_model_bf16,16,-0.009999999776482582,-10.14000129699707,3.9577484130859375e-05,25344.0
mixed,3,ftz_model_bf16,17,-0.009999999776482582,-10.150001525878906,3.910064697265625e-05,25600.0
mixed,3,ftz_model_bf16,18,-0.009999999776482582,-10.160001754760742,3.8623809814453125e-05,25856.0
mixed,3,ftz_model_bf16,19,-0.009999999776482582,-10.170001983642578,3.838539123535156e-05,26112.0
mixed,3,ftz_model_bf16,20,-5.0,-15.170001029968262,2.5890767574310303e-07,3866624.0
mixed,3,ftz_model_bf16,21,-0.009999999776482582,-15.180001258850098,2.551823854446411e-07,3915776.0
mixed,3,ftz_model_bf16,22,-0.009999999776482582,-15.190001487731934,2.5331974029541016e-07,3948544.0
mixed,3,ftz_model_bf16,23,-0.009999999776482582,-15.20000171661377,2.4959444999694824e-07,3997696.0
mixed,3,ftz_model_bf16,24,-0.009999999776482582,-15.210001945495605,2.477318048477173e-07,4030464.0
mixed,3,ftz_model_bf16,25,-0.009999999776482582,-15.220002174377441,2.4586915969848633e-07,4079616.0
mixed,3,ftz_model_bf16,26,-0.009999999776482582,-15.230002403259277,2.421438694000244e-07,4112384.0
mixed,3,ftz_model_bf16,27,-0.009999999776482582,-15.240002632141113,2.4028122425079346e-07,4161536.0
mixed,3,ftz_model_bf16,28,-5.0,-20.240001678466797,1.622538547962904e-09,616562688.0
mixed,3,ftz_model_bf16,29,-0.009999999776482582,-20.250001907348633,1.6079866327345371e-09,624951296.0
mixed,3,ftz_model_bf16,30,-0.009999999776482582,-20.26000213623047,1.5861587598919868e-09,629145600.0
mixed,3,ftz_model_bf16,31,-0.009999999776482582,-20.270002365112305,1.57160684466362e-09,637534208.0
mixed,3,ftz_model_bf16,32,-0.009999999776482582,-20.28000259399414,1.5570549294352531e-09,641728512.0
mixed,3,ftz_model_bf16,33,-5.0,-25.28000259399414,1.0516032489249483e-11,95026151424.0
mixed,3,ftz_model_bf16,34,-0.009999999776482582,-25.290000915527344,1.0402345651527867e-11,96099893248.0
mixed,3,ftz_model_bf16,35,-0.009999999776482582,-25.30000114440918,1.028865881380625e-11,97173635072.0
mixed,3,ftz_model_bf16,36,-0.009999999776482582,-25.310001373291016,1.0174971976084635e-11,98247376896.0
mixed,3,ftz_model_bf16,37,-5.0,-30.310001373291016,6.88338275267597e-14,14568529068032.0
mixed,3,ftz_model_bf16,38,-5.0,-35.310001373291016,4.614364446098307e-16,2163838883463168.0
mixed,3,ftz_model_bf16,39,-0.009999999776482582,-35.31999969482422,4.579669976578771e-16,2181431069507584.0
mixed,3,ftz_model_bf16,40,-0.009999999776482582,-35.33000183105469,4.544975507059235e-16,2207819348574208.0
mixed,3,ftz_model_bf16,41,-0.009999999776482582,-35.34000015258789,4.475586568020162e-16,2225411534618624.0
mixed,3,ftz_model_bf16,42,-0.009999999776482582,-35.35000228881836,4.440892098500626e-16,2251799813685248.0
mixed,3,ftz_model_bf16,43,-0.009999999776482582,-35.36000061035156,4.40619762898109e-16,2269391999729664.0
mixed,3,ftz_model_bf16,44,-0.009999999776482582,-35.37000274658203,4.354155924701786e-16,2304576371818496.0
mixed,3,ftz_model_bf16,45,-5.0,-40.37000274658203,2.9408983928669308e-18,3.4002177186647245e+17
mixed,3,ftz_model_bf16,46,-0.009999999776482582,-40.380001068115234,2.9002408113987244e-18,3.4452537149384294e+17
mixed,3,ftz_model_bf16,47,-0.009999999776482582,-40.3900032043457,2.8731357570865868e-18,3.467771713075282e+17
mixed,3,ftz_model_bf16,48,-0.009999999776482582,-40.400001525878906,2.846030702774449e-18,3.512807709348987e+17
mixed,3,ftz_model_bf16,49,-0.009999999776482582,-40.410003662109375,2.8189256484623115e-18,3.557843705622692e+17
mixed,3,ftz_model_bf16,50,-0.009999999776482582,-40.42000198364258,2.791820594150174e-18,3.580361703759544e+17
mixed,3,ftz_model_bf16,51,-0.009999999776482582,-40.43000411987305,2.7647155398380363e-18,3.625397700033249e+17
mixed,3,ftz_model_bf16,52,-0.009999999776482582,-40.44000244140625,2.7376104855258987e-18,3.647915698170102e+17
mixed,3,ftz_model_bf16,53,-0.009999999776482582,-40.45000457763672,2.710505431213761e-18,3.692951694443807e+17
mixed,3,ftz_model_bf16,54,-0.009999999776482582,-40.46000289916992,2.6834003769016235e-18,3.737987690717512e+17
mixed,3,ftz_model_bf16,55,-0.009999999776482582,-40.470001220703125,2.656295322589486e-18,3.760505688854364e+17
mixed,3,ftz_model_bf16,56,-0.009999999776482582,-40.480003356933594,2.6291902682773483e-18,3.805541685128069e+17
mixed,3,ftz_model_bf16,57,-0.009999999776482582,-40.4900016784668,2.6020852139652106e-18,3.850577681401774e+17
mixed,3,ftz_model_bf16,58,-0.009999999776482582,-40.500003814697266,2.574980159653073e-18,3.8730956795386266e+17
mixed,3,ftz_model_bf16,59,-0.009999999776482582,-40.51000213623047,2.5478751053409354e-18,3.9181316758123315e+17
mixed,3,ftz_model_bf16,60,-0.009999999776482582,-40.52000427246094,2.520770051028798e-18,3.9631676720860365e+17
mixed,3,ftz_model_bf16,61,-5.0,-45.52000427246094,1.7046538063492794e-20,5.8798996734949196e+19
mixed,3,ftz_model_bf16,62,-0.009999999776482582,-45.530006408691406,1.683477982667922e-20,5.937545748725262e+19
mixed,3,ftz_model_bf16,63,-0.009999999776482582,-45.54000473022461,1.6728900708272432e-20,5.995191823955604e+19
mixed,3,ftz_model_bf16,64,-0.009999999776482582,-45.55000686645508,1.6517142471458857e-20,6.052837899185947e+19
uniform,4,fp64,1,-2.3855469241653795,-2.3855469241653795,0.09203862766157954,10.865003373115682
uniform,4,fp64,2,-3.6582736317999958,-6.043820555965375,0.0023724773937766025,421.5003281477683
uniform,4,fp64,3,-0.2877851858638403,-6.3316057418292155,0.0017791745791121989,562.0583903008529
uniform,4,fp64,4,-4.715785048092838,-11.047390789922053,1.5928656267512468e-05,62779.93467908308
uniform,4,fp64,5,-4.743162626162066,-15.79055341608412,1.3875536532144313e-07,7206928.52260799
uniform,4,fp64,6,-2.75648627630275,-18.547039692386868,8.812984493029166e-09,113468939.01730716
uniform,4,fp64,7,-2.050417004837815,-20.597456697224683,1.1340656995310484e-09,881783128.0969998
uniform,4,fp64,8,-3.7978332005029665,-24.39528989772765,2.5424956174107792e-11,39331434561.856895
uniform,4,fp64,9,-0.5393788890326651,-24.934668786760316,1.4825554232376597e-11,67451103973.98586
uniform,4,fp64,10,-2.2652641128613937,-27.19993289962171,1.5389313028049795e-12,649801585150.2402
uniform,4,fp64,11,-0.8811617020586726,-28.081094601680384,6.375812967592632e-13,1568427438324.9014
uniform,4,fp64,12,-4.295135908976774,-32.37623051065716,8.693241496255702e-15,115031890052831.69
uniform,4,fp64,13,-2.0507296597870384,-34.4269601704442,1.118307324234201e-15,894208576059165.2
uniform,4,fp64,14,-0.022896776513903205,-34.4498569469581,1.0929926099876778e-15,914919269226599.8
uniform,4,fp64,15,-2.7445778650431523,-37.194434812001255,7.025256794279288e-17,1.4234355117300574e+16
uniform,4,fp64,16,-1.6995759295171502,-38.89401074151841,1.2839430354642287e-17,7.788507530152498e+16
uniform,4,fp64,17,-2.0176091492780284,-40.91161989079644,1.707297623100872e-18,5.857209583550842e+17
uniform,4,fp64,18,-3.489928880867441,-44.401548771663876,5.207777015456252e-20,1.920205102929873e+19
uniform,4,fp64,19,-2.1989503953796943,-46.60049916704357,5.7764412122258316e-21,1.731169699924412e+20
uniform,4,fp64,20,-1.126379516272794,-47.726878683316365,1.8727506193423855e-21,5.339739256640316e+20
uniform,4,fp64,21,-1.1416817165010955,-48.86856039981746,5.97934868244426e-22,1.6724229562595376e+21
uniform,4,fp64,22,-2.5276232714184808,-51.396183671235946,4.7744246170601474e-23,2.0944932221293506e+22
uniform,4,fp64,23,-1.7732809662910576,-53.169464637527,8.105781676941137e-24,1.233687310928621e+23
uniform,4,fp64,24,-0.8024035605173124,-53.97186819804431,3.6334188384658275e-24,2.7522288083425014e+23
uniform,4,fp64,25,-3.2139073404038747,-57.18577553844818,1.4606065379510182e-25,6.84647079153041e+24
uniform,4,fp64,26,-2.473528541826102,-59.65930408027428,1.2311003187311831e-26,8.122814889940378e+25
uniform,4,fp64,27,-1.6055254360705256,-61.264829516344804,2.4718528088925894e-27,4.0455483287777495e+26
uniform,4,fp64,28,-0.03516403647125965,-61.29999355281606,2.386442964666465e-27,4.190336893887436e+26
uniform,4,fp64,29,-4.812895878620431,-66.11288943143649,1.9388175276101515e-29,5.157782956669636e+28
uniform,4,fp64,30,-2.4650953415707564,-68.57798477300724,1.6480092046443475e-30,6.067927273596796e+29
uniform,4,fp64,31,-0.7863613851224788,-69.36434615812972,7.506668243684751e-31,1.3321489208495196e+30
uniform,4,fp64,32,-0.7330318337838826,-70.0973779919136,3.6065797692335745e-31,2.7727100576857826e+30
uniform,4,fp64,33,-2.1683150791456196,-72.26569307105922,4.124851028164927e-32,2.4243299774268024e+31
uniform,4,fp64,34,-2.9002786535219864,-75.1659717245812,2.2689935070947193e-33,4.407240465312865e+32
uniform,4,fp64,35,-0.20769412222545192,-75.37366584680665,1.8434562787908625e-33,5.424592986039831e+32
uniform,4,fp64,36,-2.875175979567899,-78.24884182637454,1.0398238620778585e-34,9.617013385341251e+33
uniform,4,fp64,37,-4.897821380425916,-83.14666320680045,7.76002250235731e-37,1.2886560569846595e+36
uniform,4,fp64,38,-4.128948011675403,-87.27561121847586,1.2493486247544502e-38,8.004170975067445e+37
uniform,4,fp64,39,-1.3133317018475654,-88.58894292032342,3.3597807082530735e-39,2.9763847311330996e+38
uniform,4,fp64,40,-4.004360140248379,-92.5933030605718,6.126880637647977e-41,1.6321519205960667e+40
uniform,4,fp64,41,-4.256037789974161,-96.84934085054596,8.68691741239057e-43,1.1511563337457908e+42
uniform,4,fp64,42,-3.9010291648686426,-100.7503700154146,1.7565893793167583e-44,5.692850086506611e+43
uniform,4,fp64,43,-3.2268694371013744,-103.97723945251597,6.970415427430439e-46,1.4346347221497503e+45
uniform,4,fp64,44,-2.6928200173305723,-106.67005946984655,4.718259119147456e-47,2.1194257770664582e+46
uniform,4,fp64,45,-0.8958658019869603,-107.5659252718335,1.926248056866343e-47,5.19143937062197e+46
uniform,4,fp64,46,-0.9385477727660013,-108.50447304459951,7.535396253736783e-48,1.327070224746446e+47
uniform,4,fp64,47,-1.4709171265754062,-109.97539017117491,1.7309913733150592e-48,5.777036300792639e+47
uniform,4,fp64,48,-2.6796462134578105,-112.65503638463272,1.1872422397182054e-49,8.422880912974864e+48
uniform,4,fp64,49,-0.5464536020984867,-113.2014899867312,6.87412706392595e-50,1.4547301653002617e+49
uniform,4,fp64,50,-4.29190408564924,-117.49339407238044,9.403018580487365e-52,1.0634882739412489e+51
uniform,4,fp64,51,-4.931897948757779,-122.42529202113822,6.782209952516901e-54,1.474445655621287e+53
uniform,4,fp64,52,-0.6207471755536137,-123.04603919669184,3.64572710248365e-54,2.7429370654724824e+53
uniform,4,fp64,53,-3.584379699003546,-126.63041889569539,1.0118306540597726e-55,9.883076738065758e+54
uniform,4,fp64,54,-0.4112127451459424,-127.04163164084133,6.706877998818678e-56,1.4910066951808813e+55
uniform,4,fp64,55,-2.4117972271594414,-129.45342886800077,6.012985812958978e-57,1.663067286546452e+56
uniform,4,fp64,56,-3.2409088267998776,-132.69433769480065,2.352780214438284e-58,4.250290757561244e+57
uniform,4,fp64,57,-4.242322318730418,-136.93666001353108,3.3819266642736077e-60,2.956894395623409e+59
uniform,4,fp64,58,-1.8580396549069595,-138.79469966843803,5.275065013913857e-61,1.8957112326811793e+60
uniform,4,fp64,59,-1.1261197954942603,-139.92081946393228,1.710646225381428e-61,5.845744053695421e+60
uniform,4,fp64,60,-2.7893822149410363,-142.71020167887332,1.0513489845280277e-62,9.511589536075127e+61
uniform,4,fp64,61,-3.7961229237868546,-146.5063246026602,2.361085212047188e-64,4.235340575162665e+63
uniform,4,fp64,62,-0.4101798643495852,-146.91650446700976,1.5666529812057515e-64,6.3830344817673964e+63
uniform,4,fp64,63,-1.2269338999258772,-148.14343836693564,4.593272245896802e-65,2.1770971683494398e+64
uniform,4,fp64,64,-3.701016537481002,-151.84445490441664,1.1344650669600792e-66,8.814727126676604e+65
uniform,4,fp32,1,-2.3855469241653795,-2.385546922683716,0.09203862398862839,10.86500358581543
uniform,4,fp32,2,-3.6582736317999958,-6.043820381164551,0.00237247790209949,421.500244140625
uniform,4,fp32,3,-0.2877851858638403,-6.331605434417725,0.0017791751306504011,562.0582275390625
uniform,4,fp32,4,-4.715785048092838,-11.04738998413086,1.5928668290143833e-05,62779.8828125
uniform,4,fp32,5,-4.743162626162066,-15.790552139282227,1.3875553861453227e-07,7206919.5
uniform,4,fp32,6,-2.75648627630275,-18.547039031982422,8.812990337503379e-09,113468864.0
uniform,4,fp32,7,-2.050417004837815,-20.597455978393555,1.1340665073689138e-09,881782464.0
uniform,4,fp32,8,-3.7978332005029665,-24.395288467407227,2.5424991972888833e-11,39331377152.0
uniform,4,fp32,9,-0.5393788890326651,-24.934667587280273,1.4825571326149145e-11,67451023360.0
uniform,4,fp32,10,-2.2652641128613937,-27.199932098388672,1.5389325013978605e-12,649801039872.0
uniform,4,fp32,11,-0.8811617020586726,-28.081092834472656,6.375824347648607e-13,1568424722432.0
uniform,4,fp32,12,-4.295135908976774,-32.37622833251953,8.693260073930863e-15,115031639326720.0
uniform,4,fp32,13,-2.0507296597870384,-34.42695617675781,1.1183117657549615e-15,894205010378752.0
uniform,4,fp32,14,-0.022896776513903205,-34.449851989746094,1.09299797436803e-15,914914738700288.0
uniform,4,fp32,15,-2.7445778650431523,-37.19443130493164,7.025281338359816e-17,1.423430545047552e+16
uniform,4,fp32,16,-1.6995759295171502,-38.89400863647461,1.2839457763378693e-17,7.788491117586022e+16
uniform,4,fp32,17,-2.0176091492780284,-40.911617279052734,1.7073021284779445e-18,5.857193961235415e+17
uniform,4,fp32,18,-3.489928880867441,-44.401546478271484,5.2077889036706404e-20,1.920200740692191e+19
uniform,4,fp32,19,-2.1989503953796943,-46.60049819946289,5.776446978908577e-21,1.731168039715639e+20
uniform,4,fp32,20,-1.126379516272794,-47.72687911987305,1.8727498315171258e-21,5.339741452625311e+20
uniform,4,fp32,21,-1.1416817165010955,-48.868560791015625,5.979346547570235e-22,1.6724235435730555e+21
uniform,4,fp32,22,-2.5276232714184808,-51.396183013916016,4.774427905378923e-23,2.094491780860973e+22
uniform,4,fp32,23,-1.7732809662910576,-53.169464111328125,8.105785614861083e-24,1.2336866283803107e+23
uniform,4,fp32,24,-0.8024035605173124,-53.971866607666016,3.633424698549226e-24,2.7522244920399245e+23
uniform,4,fp32,25,-3.2139073404038747,-57.18577575683594,1.4606061645982313e-25,6.846472169469153e+24
uniform,4,fp32,26,-2.473528541826102,-59.659305572509766,1.2310984857294487e-26,8.122827295033616e+25
uniform,4,fp32,27,-1.6055254360705256,-61.26483154296875,2.4718478834474197e-27,4.045556549609886e+26
uniform,4,fp32,28,-0.03516403647125965,-61.29999542236328,2.3864384756106845e-27,4.190344674909551e+26
uniform,4,fp32,29,-4.812895878620431,-66.1128921508789,1.9388123092293098e-29,5.157797006789124e+28
uniform,4,fp32,30,-2.4650953415707564,-68.57798767089844,1.648004335559044e-30,6.0679447436616885e+29
uniform,4,fp32,31,-0.7863613851224788,-69.36434936523438,7.506644388051664e-31,1.3321531395652228e+30
uniform,4,fp32,32,-0.7330318337838826,-70.09738159179688,3.606566661401943e-31,2.7727200265503915e+30
