input,chunk,token,prefix_log2,exp_fp32,inverse_fp32,decay,inverse
10,32,14,-36.1972198,1.26926135e-11,7.87859866e+10,1.26760824e-11,7.89200241e+10
10,32,15,-36.211647,1.25663178e-11,7.95778089e+10,1.25623956e-11,7.9456895e+10
10,32,16,-36.2260742,1.2441278e-11,8.03775857e+10,1.24487087e-11,8.05306368e+10
10,32,17,-36.2405014,1.23174838e-11,8.11854152e+10,1.23350219e-11,8.10675077e+10
10,32,18,-36.2549286,1.21949204e-11,8.20013548e+10,1.22213351e-11,8.21412495e+10
10,32,19,-43.4684029,8.21687824e-14,1.21700719e+13,8.21565038e-14,1.21633474e+13
10,32,20,-43.48283,8.13511788e-14,1.22923851e+13,8.12683254e-14,1.23007863e+13
10,32,21,-43.4972572,8.05417067e-14,1.24159273e+13,8.0380147e-14,1.24382253e+13
10,32,22,-43.5116844,7.97402915e-14,1.25407121e+13,7.99360578e-14,1.25069448e+13
10,32,23,-43.5261116,7.89468453e-14,1.26667509e+13,7.90478794e-14,1.26443837e+13
10,32,24,-43.5405388,7.81613001e-14,1.27940554e+13,7.81597009e-14,1.27818227e+13
10,32,25,-50.7540131,5.26647023e-16,1.89880491e+15,5.27355937e-16,1.89995609e+15
10,32,26,-50.7684402,5.21406695e-16,1.91788852e+15,5.20417043e-16,1.91754828e+15
10,32,27,-50.7828674,5.16218565e-16,1.93716393e+15,5.16947596e-16,1.93514046e+15
10,32,28,-57.9963417,3.4782556e-18,2.87500438e+17,3.46944695e-18,2.87104476e+17
10,32,29,-58.0107689,3.44364574e-18,2.9038992e+17,3.4423419e-18,2.90482176e+17
10,32,30,-58.0251961,3.4093802e-18,2.93308436e+17,3.41523684e-18,2.92733976e+17
10,32,31,-58.0396233,3.37545587e-18,2.96256261e+17,3.37457926e-18,2.97237575e+17
10,32,32,-58.0540504,3.34186902e-18,2.99233739e+17,3.34747421e-18,2.99489375e+17
10,64,1,-7.21347523,0.00673794653,148.413162,0.00674438477,148
10,64,2,-14.4269505,4.53999273e-05,22026.4688,4.529953e-05,22016
10,64,3,-14.4413776,4.49481813e-05,22247.8398,4.50611115e-05,22272
10,64,4,-14.4558048,4.45009318e-05,22471.4375,4.45842743e-05,22528
10,64,5,-14.470232,4.40581352e-05,22697.2832,4.41074371e-05,22656
10,64,6,-21.6837082,2.96861174e-07,3368578,2.96160579e-07,3375104
10,64,7,-21.6981354,2.93907306e-07,3402433.25,2.94297934e-07,3407872
10,64,8,-21.7125626,2.90982825e-07,3436628.75,2.90572643e-07,3440640
10,64,9,-21.7269897,2.88087449e-07,3471168,2.88709998e-07,3473408
10,64,10,-28.940464,1.94111927e-09,515166688,1.93540473e-09,515899392
10,64,11,-28.9548912,1.92180449e-09,520344288,1.92085281e-09,520093696
10,64,12,-28.9693184,1.90268201e-09,525573920,1.90630089e-09,526385152
10,64,13,-36.1827927,1.28201781e-11,7.80020367e+10,1.28466127e-11,7.78462822e+10
10,64,14,-36.1972198,1.26926135e-11,7.87859866e+10,1.26760824e-11,7.89200241e+10
10,64,15,-36.211647,1.25663178e-11,7.95778089e+10,1.25623956e-11,7.9456895e+10
10,64,16,-36.2260742,1.2441278e-11,8.03775857e+10,1.24487087e-11,8.05306368e+10
10,64,17,-36.2405014,1.23174838e-11,8.11854152e+10,1.23350219e-11,8.10675077e+10
10,64,18,-36.2549286,1.21949204e-11,8.20013548e+10,1.22213351e-11,8.21412495e+10
10,64,19,-43.4684029,8.21687824e-14,1.21700719e+13,8.21565038e-14,1.21633474e+13
10,64,20,-43.48283,8.13511788e-14,1.22923851e+13,8.12683254e-14,1.23007863e+13
10,64,21,-43.4972572,8.05417067e-14,1.24159273e+13,8.0380147e-14,1.24382253e+13
10,64,22,-43.5116844,7.97402915e-14,1.25407121e+13,7.99360578e-14,1.25069448e+13
10,64,23,-43.5261116,7.89468453e-14,1.26667509e+13,7.90478794e-14,1.26443837e+13
10,64,24,-43.5405388,7.81613001e-14,1.27940554e+13,7.81597009e-14,1.27818227e+13
10,64,25,-50.7540131,5.26647023e-16,1.89880491e+15,5.27355937e-16,1.89995609e+15
10,64,26,-50.7684402,5.21406695e-16,1.91788852e+15,5.20417043e-16,1.91754828e+15
10,64,27,-50.7828674,5.16218565e-16,1.93716393e+15,5.16947596e-16,1.93514046e+15
10,64,28,-57.9963417,3.4782556e-18,2.87500438e+17,3.46944695e-18,2.87104476e+17
10,64,29,-58.0107689,3.44364574e-18,2.9038992e+17,3.4423419e-18,2.90482176e+17
10,64,30,-58.0251961,3.4093802e-18,2.93308436e+17,3.41523684e-18,2.92733976e+17
10,64,31,-58.0396233,3.37545587e-18,2.96256261e+17,3.37457926e-18,2.97237575e+17
10,64,32,-58.0540504,3.34186902e-18,2.99233739e+17,3.34747421e-18,2.99489375e+17
10,64,33,-58.0684776,3.30861636e-18,3.02241144e+17,3.30681663e-18,3.01741175e+17
10,64,34,-58.0829048,3.27569458e-18,3.05278785e+17,3.27971157e-18,3.06244775e+17
10,64,35,-58.097332,3.24310014e-18,3.08346903e+17,3.23905399e-18,3.08496574e+17
10,64,36,-65.3108063,2.18518516e-20,4.57627119e+19,2.18110984e-20,4.58286298e+19
10,64,37,-65.3252335,2.16344194e-20,4.6222642e+19,2.15993402e-20,4.61168602e+19
10,64,38,-65.3396606,2.14191489e-20,4.66871945e+19,2.13875819e-20,4.66933209e+19
10,64,39,-65.3540878,2.12060206e-20,4.71564176e+19,2.11758237e-20,4.72697817e+19
10,64,40,-65.368515,2.09950152e-20,4.76303555e+19,2.09640654e-20,4.75580121e+19
10,64,41,-65.3829422,2.07861085e-20,4.81090565e+19,2.07523072e-20,4.81344728e+19
10,64,42,-65.3973694,2.05792794e-20,4.85925689e+19,2.0540549e-20,4.87109336e+19
10,64,43,-65.4117966,2.03745086e-20,4.90809368e+19,2.03287907e-20,4.89991639e+19
10,64,44,-65.4262238,2.01717751e-20,4.95742173e+19,2.02229116e-20,4.95756247e+19
10,64,45,-65.4406509,1.99710594e-20,5.00724544e+19,2.00111534e-20,5.01520855e+19
10,64,46,-65.4550781,1.97723405e-20,5.05757009e+19,1.97993951e-20,5.04403158e+19
10,64,47,-72.6685562,1.33224723e-22,7.5061146e+21,1.33176079e-22,7.48937809e+21
10,64,48,-72.6829834,1.31899083e-22,7.58155327e+21,1.31521717e-22,7.56316507e+21
10,64,49,-79.8964615,8.88727343e-25,1.12520448e+24,8.91804098e-25,1.12392322e+24
10,64,50,-79.9108887,8.79884212e-25,1.1365132e+24,8.78879401e-25,1.13809032e+24
10,64,51,-79.9253159,8.7112904e-25,1.14793548e+24,8.72417052e-25,1.14753506e+24
10,64,52,-79.939743,8.62461036e-25,1.15947269e+24,8.59492355e-25,1.16170215e+24
10,64,53,-79.9541702,8.53879215e-25,1.17112577e+24,8.53030007e-25,1.17114689e+24
10,64,54,-79.9685974,8.45382888e-25,1.18289595e+24,8.46567658e-25,1.18059162e+24
10,64,55,-79.9830246,8.36971067e-25,1.19478444e+24,8.4010531e-25,1.19475872e+24
10,64,56,-79.9974518,8.28642963e-25,1.20679241e+24,8.27180613e-25,1.20892582e+24
10,64,57,-87.2109299,5.58334101e-27,1.79104234e+26,5.57882432e-27,1.78921021e+26
10,64,58,-87.2253571,5.52778448e-27,1.80904286e+26,5.52833722e-27,1.81338873e+26
10,64,59,-87.2397842,5.47278146e-27,1.82722434e+26,5.47785013e-27,1.82547799e+26
10,64,60,-87.2542114,5.41832541e-27,1.84558863e+26,5.42736303e-27,1.8496565e+26
10,64,61,-87.2686386,5.36441131e-27,1.86413738e+26,5.37687593e-27,1.86174576e+26
10,64,62,-87.2830658,5.31103378e-27,1.88287263e+26,5.30114528e-27,1.88592428e+26
10,64,63,-87.297493,5.25818742e-27,1.90179604e+26,5.25065819e-27,1.89801354e+26
10,64,64,-94.5109711,3.5429317e-29,2.82252138e+28,3.54987407e-29,2.81631359e+28
11,16,1,-0.246038616,0.843208551,1.18594623,0.84375,1.1875
11,16,2,-2.31443214,0.201041862,4.97408867,0.201171875,4.96875
11,16,3,-7.88983488,0.0042162179,237.179398,0.00421142578,237
11,16,4,-9.15166664,0.00175822235,568.756226,0.00175476074,568
11,16,5,-14.6005077,4.02540136e-05,24842.2422,4.02927399e-05,24832
11,16,6,-18.9881096,1.9231336e-06,519984.688,1.92224979e-06,520192
11,16,7,-20.4216232,7.11998098e-07,1404498.12,7.11530447e-07,1400832
11,16,8,-23.5480556,8.15321499e-08,12265100,8.14907253e-08,12255232
11,16,9,-26.4683723,1.07702549e-08,92848312,1.07684173e-08,92798976
11,16,10,-32.0844193,2.19597507e-10,4.55378586e+09,2.19188223e-10,4.56340275e+09
11,16,11,-33.4296112,8.64339295e-11,1.15695309e+10,8.64019967e-11,1.15427246e+10
11,16,12,-37.7175903,4.42459914e-12,2.2600917e+11,4.43378667e-12,2.25485783e+11
11,16,13,-40.9421425,4.73355025e-13,2.11257917e+12,4.72510919e-13,2.11312391e+12
11,16,14,-43.4088478,8.56317309e-14,1.16779144e+13,8.57092175e-14,1.1682311e+13
11,16,15,-50.4062233,6.70216037e-16,1.4920562e+15,6.69603262e-16,1.49533581e+15
11,16,16,-51.0340652,4.33726079e-16,2.3056026e+15,4.33680869e-16,2.30457637e+15
11,32,1,-0.246038616,0.843208551,1.18594623,0.84375,1.1875
11,32,2,-2.31443214,0.201041862,4.97408867,0.201171875,4.96875
11,32,3,-7.88983488,0.0042162179,237.179398,0.00421142578,237
11,32,4,-9.15166664,0.00175822235,568.756226,0.00175476074,568
11,32,5,-14.6005077,4.02540136e-05,24842.2422,4.02927399e-05,24832
11,32,6,-18.9881096,1.9231336e-06,519984.688,1.92224979e-06,520192
11,32,7,-20.4216232,7.11998098e-07,1404498.12,7.11530447e-07,1400832
11,32,8,-23.5480556,8.15321499e-08,12265100,8.14907253e-08,12255232
11,32,9,-26.4683723,1.07702549e-08,92848312,1.07684173e-08,92798976
11,32,10,-32.0844193,2.19597507e-10,4.55378586e+09,2.19188223e-10,4.56340275e+09
11,32,11,-33.4296112,8.64339295e-11,1.15695309e+10,8.64019967e-11,1.15427246e+10
11,32,12,-37.7175903,4.42459914e-12,2.2600917e+11,4.43378667e-12,2.25485783e+11
11,32,13,-40.9421425,4.73355025e-13,2.11257917e+12,4.72510919e-13,2.11312391e+12
11,32,14,-43.4088478,8.56317309e-14,1.16779144e+13,8.57092175e-14,1.1682311e+13
11,32,15,-50.4062233,6.70216037e-16,1.4920562e+15,6.69603262e-16,1.49533581e+15
11,32,16,-51.0340652,4.33726079e-16,2.3056026e+15,4.33680869e-16,2.30457637e+15
11,32,17,-51.8628731,2.44185305e-16,4.09525051e+15,2.4459601e-16,4.09897935e+15
11,32,18,-55.7088585,1.69809724e-17,5.88894391e+16,1.70219741e-17,5.88282701e+16
11,32,19,-62.5545006,1.4764507e-19,6.77299987e+18,1.47383733e-19,6.77341384e+18
11,32,20,-63.4724159,7.81445861e-20,1.27967914e+19,7.83505476e-20,1.28262517e+19
11,32,21,-68.2288132,2.89121657e-21,3.4587515e+20,2.88520598e-21,3.45876451e+20
11,32,22,-72.1706848,1.88130426e-22,5.31546128e+21,1.87769999e-22,5.31266229e+21
11,32,23,-72.5257645,1.4708535e-22,6.79877361e+21,1.47238149e-22,6.78840182e+21
11,32,24,-74.4382935,3.90697657e-23,2.5595238e+22,3.90842839e-23,2.55302938e+22
11,32,25,-77.6207199,4.30363067e-24,2.32361944e+23,4.29099943e-24,2.32576549e+23
11,32,26,-78.2312164,2.81875424e-24,3.54766629e+23,2.81758396e-24,3.54177486e+23
11,32,27,-81.3511353,3.2424111e-25,3.08412469e+24,3.24733014e-25,3.07898295e+24
11,32,28,-85.4609909,1.87792498e-26,5.32502622e+25,1.87812004e-26,5.31927361e+25
11,32,29,-89.5375748,1.11302323e-27,8.98453835e+26,1.11071615e-27,8.9944081e+26
11,32,30,-94.6859894,3.13817375e-29,3.18656648e+28,3.1357221e-29,3.1876956e+28
11,32,31,-100.735474,4.73806273e-31,2.11056733e+30,4.74549138e-31,2.10944983e+30
11,32,32,-101.036812,3.84493458e-31,2.60082438e+30,3.85185989e-31,2.59472232e+30
11,64,1,-0.246038616,0.843208551,1.18594623,0.84375,1.1875
11,64,2,-2.31443214,0.201041862,4.97408867,0.201171875,4.96875
11,64,3,-7.88983488,0.0042162179,237.179398,0.00421142578,237
11,64,4,-9.15166664,0.00175822235,568.756226,0.00175476074,568
11,64,5,-14.6005077,4.02540136e-05,24842.2422,4.02927399e-05,24832
11,64,6,-18.9881096,1.9231336e-06,519984.688,1.92224979e-06,520192
11,64,7,-20.4216232,7.11998098e-07,1404498.12,7.11530447e-07,1400832
11,64,8,-23.5480556,8.15321499e-08,12265100,8.14907253e-08,12255232
11,64,9,-26.4683723,1.07702549e-08,92848312,1.07684173e-08,92798976
11,64,10,-32.0844193,2.19597507e-10,4.55378586e+09,2.19188223e-10,4.56340275e+09
11,64,11,-33.4296112,8.64339295e-11,1.15695309e+10,8.64019967e-11,1.15427246e+10
11,64,12,-37.7175903,4.42459914e-12,2.2600917e+11,4.43378667e-12,2.25485783e+11
11,64,13,-40.9421425,4.73355025e-13,2.11257917e+12,4.72510919e-13,2.11312391e+12
11,64,14,-43.4088478,8.56317309e-14,1.16779144e+13,8.57092175e-14,1.1682311e+13
11,64,15,-50.4062233,6.70216037e-16,1.4920562e+15,6.69603262e-16,1.49533581e+15
11,64,16,-51.0340652,4.33726079e-16,2.3056026e+15,4.33680869e-16,2.30457637e+15
11,64,17,-51.8628731,2.44185305e-16,4.09525051e+15,2.4459601e-16,4.09897935e+15
11,64,18,-55.7088585,1.69809724e-17,5.88894391e+16,1.70219741e-17,5.88282701e+16
11,64,19,-62.5545006,1.4764507e-19,6.77299987e+18,1.47383733e-19,6.77341384e+18
11,64,20,-63.4724159,7.81445861e-20,1.27967914e+19,7.83505476e-20,1.28262517e+19
11,64,21,-68.2288132,2.89121657e-21,3.4587515e+20,2.88520598e-21,3.45876451e+20
11,64,22,-72.1706848,1.88130426e-22,5.31546128e+21,1.87769999e-22,5.31266229e+21
11,64,23,-72.5257645,1.4708535e-22,6.79877361e+21,1.47238149e-22,6.78840182e+21
11,64,24,-74.4382935,3.90697657e-23,2.5595238e+22,3.90842839e-23,2.55302938e+22
11,64,25,-77.6207199,4.30363067e-24,2.32361944e+23,4.29099943e-24,2.32576549e+23
11,64,26,-78.2312164,2.81875424e-24,3.54766629e+23,2.81758396e-24,3.54177486e+23
11,64,27,-81.3511353,3.2424111e-25,3.08412469e+24,3.24733014e-25,3.07898295e+24
11,64,28,-85.4609909,1.87792498e-26,5.32502622e+25,1.87812004e-26,5.31927361e+25
11,64,29,-89.5375748,1.11302323e-27,8.98453835e+26,1.11071615e-27,8.9944081e+26
11,64,30,-94.6859894,3.13817375e-29,3.18656648e+28,3.1357221e-29,3.1876956e+28
11,64,31,-100.735474,4.73806273e-31,2.11056733e+30,4.74549138e-31,2.10944983e+30
11,64,32,-101.036812,3.84493458e-31,2.60082438e+30,3.85185989e-31,2.59472232e+30
11,64,33,-101.067413,3.76423713e-31,2.65658064e+30,3.75941525e-31,2.65414344e+30
11,64,34,-101.772797,2.30852961e-31,4.33176134e+30,2.31111593e-31,4.3377419e+30
11,64,35,-102.723572,1.194328e-31,8.37290901e+30,1.19407657e-31,8.35857115e+30
11,64,36,-108.930328,1.61697642e-33,6.1843817e+32,1.61296633e-33,6.18613493e+32
11,64,37,-110.26857,6.39518105e-34,1.56367734e+33,6.4097356e-34,1.56174554e+33
11,64,38,-113.57151,6.4799063e-35,1.54323215e+34,6.46992091e-35,1.54146313e+34
11,64,39,-117.067413,5.74377003e-36,1.74101669e+35,5.73641243e-36,1.73941945e+35
11,64,40,-123.643372,6.02055274e-38,1.66097697e+37,6.02440855e-38,1.66153499e+37
11,64,41,-127.630913,0,2.63471198e+38,0,2.63187143e+38
11,64,42,-130.441452,0,inf,0,inf
11,64,43,-133.286942,0,inf,0,inf
11,64,44,-137.554428,0,inf,0,inf
11,64,45,-140.019592,0,inf,0,inf
11,64,46,-142.71347,0,inf,0,inf
11,64,47,-147.372971,0,inf,0,inf
11,64,48,-151.579422,0,inf,0,inf
11,64,49,-153.728592,0,inf,0,inf
11,64,50,-154.204849,0,inf,0,inf
11,64,51,-159.112732,0,inf,0,inf
11,64,52,-162.168411,0,inf,0,inf
11,64,53,-167.533722,0,inf,0,inf
11,64,54,-172.191788,0,inf,0,inf
11,64,55,-174.955795,0,inf,0,inf
11,64,56,-180.271347,0,inf,0,inf
11,64,57,-182.739838,0,inf,0,inf
11,64,58,-185.165466,0,inf,0,inf
11,64,59,-187.750092,0,inf,0,inf
11,64,60,-190.934784,0,inf,0,inf
11,64,61,-191.894485,0,inf,0,inf
11,64,62,-194.347656,0,inf,0,inf
11,64,63,-194.420258,0,inf,0,inf
11,64,64,-195.01059,0,inf,0,inf
12,16,1,-0.0144269494,0.990049779,1.01005018,0.98828125,1.0078125
12,16,2,-0.0288538989,0.980198622,1.02020144,0.98046875,1.0234375
12,16,3,-0.0432808474,0.970445454,1.03045464,0.96875,1.03125
12,16,4,-0.0577077977,0.960789382,1.04081082,0.9609375,1.0390625
12,16,5,-0.0721347481,0.951229393,1.05127108,0.953125,1.0546875
12,16,6,-0.0865616947,0.941764534,1.0618366,0.94140625,1.0625
12,16,7,-0.100988641,0.932393789,1.07250822,0.93359375,1.0703125
12,16,8,-0.115415588,0.923116326,1.08328712,0.921875,1.0859375
12,16,9,-0.129842535,0.913931191,1.09417427,0.9140625,1.09375
12,16,10,-0.144269481,0.90483737,1.10517097,0.90625,1.1015625
12,16,11,-7.35774469,0.00609674631,164.021912,0.00610351562,164
12,16,12,-7.37217188,0.00603608182,165.670395,0.00604248047,166
12,16,13,-14.5856476,4.06707841e-05,24587.6738,4.0769577e-05,24576
12,16,14,-14.6000748,4.02660989e-05,24834.7871,4.02927399e-05,24832
12,16,15,-14.614502,3.98654374e-05,25084.3867,3.98159027e-05,25088
12,16,16,-14.6289291,3.94687631e-05,25336.4922,3.95774841e-05,25344
12,32,1,-0.0144269494,0.990049779,1.01005018,0.98828125,1.0078125
12,32,2,-0.0288538989,0.980198622,1.02020144,0.98046875,1.0234375
12,32,3,-0.0432808474,0.970445454,1.03045464,0.96875,1.03125
12,32,4,-0.0577077977,0.960789382,1.04081082,0.9609375,1.0390625
12,32,5,-0.0721347481,0.951229393,1.05127108,0.953125,1.0546875
12,32,6,-0.0865616947,0.941764534,1.0618366,0.94140625,1.0625
12,32,7,-0.100988641,0.932393789,1.07250822,0.93359375,1.0703125
12,32,8,-0.115415588,0.923116326,1.08328712,0.921875,1.0859375
12,32,9,-0.129842535,0.913931191,1.09417427,0.9140625,1.09375
12,32,10,-0.144269481,0.90483737,1.10517097,0.90625,1.1015625
12,32,11,-7.35774469,0.00609674631,164.021912,0.00610351562,164
12,32,12,-7.37217188,0.00603608182,165.670395,0.00604248047,166
12,32,13,-14.5856476,4.06707841e-05,24587.6738,4.0769577e-05,24576
12,32,14,-14.6000748,4.02660989e-05,24834.7871,4.02927399e-05,24832
12,32,15,-14.614502,3.98654374e-05,25084.3867,3.98159027e-05,25088
12,32,16,-14.6289291,3.94687631e-05,25336.4922,3.95774841e-05,25344
12,32,17,-14.6433563,3.9076036e-05,25591.1309,3.9100647e-05,25600
12,32,18,-14.6577835,3.86872161e-05,25848.332,3.86238098e-05,25856
12,32,19,-14.6722107,3.83022671e-05,26108.1152,3.83853912e-05,26112
12,32,20,-21.885685,2.58078813e-07,3874785.5,2.58907676e-07,3866624
12,32,21,-21.9001122,2.55510827e-07,3913728.25,2.55182385e-07,3915776
12,32,22,-21.9145393,2.5296842e-07,3953062.75,2.5331974e-07,3948544
12,32,23,-21.9289665,2.50451308e-07,3992792.25,2.4959445e-07,3997696
12,32,24,-21.9433937,2.47959235e-07,4032921.25,2.47731805e-07,4030464
12,32,25,-21.9578209,2.45491947e-07,4073453.25,2.4586916e-07,4079616
12,32,26,-21.9722481,2.43049215e-07,4114392.75,2.42143869e-07,4112384
12,32,27,-21.9866753,2.40630811e-07,4155743.75,2.40281224e-07,4161536
12,32,28,-29.2001495,1.6213586e-09,616766720,1.62253855e-09,616562688
12,32,29,-29.2145767,1.60522562e-09,622965376,1.60798663e-09,624951296
12,32,30,-29.2290039,1.58925306e-09,629226368,1.58615876e-09,629145600
12,32,31,-29.2434311,1.57343949e-09,635550336,1.57160684e-09,637534208
12,32,32,-29.2578583,1.55778324e-09,641937792,1.55705493e-09,641728512
12,64,1,-0.0144269494,0.990049779,1.01005018,0.98828125,1.0078125
12,64,2,-0.0288538989,0.980198622,1.02020144,0.98046875,1.0234375
12,64,3,-0.0432808474,0.970445454,1.03045464,0.96875,1.03125
12,64,4,-0.0577077977,0.960789382,1.04081082,0.9609375,1.0390625
12,64,5,-0.0721347481,0.951229393,1.05127108,0.953125,1.0546875
12,64,6,-0.0865616947,0.941764534,1.0618366,0.94140625,1.0625
12,64,7,-0.100988641,0.932393789,1.07250822,0.93359375,1.0703125
12,64,8,-0.115415588,0.923116326,1.08328712,0.921875,1.0859375
12,64,9,-0.129842535,0.913931191,1.09417427,0.9140625,1.09375
12,64,10,-0.144269481,0.90483737,1.10517097,0.90625,1.1015625
12,64,11,-7.35774469,0.00609674631,164.021912,0.00610351562,164
12,64,12,-7.37217188,0.00603608182,165.670395,0.00604248047,166
12,64,13,-14.5856476,4.06707841e-05,24587.6738,4.0769577e-05,24576
12,64,14,-14.6000748,4.02660989e-05,24834.7871,4.02927399e-05,24832
12,64,15,-14.614502,3.98654374e-05,25084.3867,3.98159027e-05,25088
12,64,16,-14.6289291,3.94687631e-05,25336.4922,3.95774841e-05,25344
12,64,17,-14.6433563,3.9076036e-05,25591.1309,3.9100647e-05,25600
12,64,18,-14.6577835,3.86872161e-05,25848.332,3.86238098e-05,25856
12,64,19,-14.6722107,3.83022671e-05,26108.1152,3.83853912e-05,26112
12,64,20,-21.885685,2.58078813e-07,3874785.5,2.58907676e-07,3866624
12,64,21,-21.9001122,2.55510827e-07,3913728.25,2.55182385e-07,3915776
12,64,22,-21.9145393,2.5296842e-07,3953062.75,2.5331974e-07,3948544
12,64,23,-21.9289665,2.50451308e-07,3992792.25,2.4959445e-07,3997696
12,64,24,-21.9433937,2.47959235e-07,4032921.25,2.47731805e-07,4030464
12,64,25,-21.9578209,2.45491947e-07,4073453.25,2.4586916e-07,4079616
12,64,26,-21.9722481,2.43049215e-07,4114392.75,2.42143869e-07,4112384
12,64,27,-21.9866753,2.40630811e-07,4155743.75,2.40281224e-07,4161536
12,64,28,-29.2001495,1.6213586e-09,616766720,1.62253855e-09,616562688
12,64,29,-29.2145767,1.60522562e-09,622965376,1.60798663e-09,624951296
12,64,30,-29.2290039,1.58925306e-09,629226368,1.58615876e-09,629145600
12,64,31,-29.2434311,1.57343949e-09,635550336,1.57160684e-09,637534208
12,64,32,-29.2578583,1.55778324e-09,641937792,1.55705493e-09,641728512
12,64,33,-36.4713326,1.04962679e-11,9.52719606e+10,1.05160325e-11,9.50261514e+10
12,64,34,-36.4857597,1.03918263e-11,9.62294743e+10,1.04023457e-11,9.60998932e+10
12,64,35,-36.5001869,1.02884238e-11,9.71966136e+10,1.02886588e-11,9.71736351e+10
12,64,36,-36.5146141,1.01860508e-11,9.81734687e+10,1.0174972e-11,9.82473769e+10
12,64,37,-43.7280884,6.86331146e-14,1.45702257e+13,6.88338275e-14,1.45685291e+13
12,64,38,-50.9415627,4.62446637e-16,2.16241175e+15,4.61436445e-16,2.16383888e+15
12,64,39,-50.9559898,4.57845131e-16,2.18414468e+15,4.57966998e-16,2.18143107e+15
12,64,40,-50.970417,4.53289417e-16,2.20609613e+15,4.54497551e-16,2.20781935e+15
12,64,41,-50.9848442,4.4877902e-16,2.22826809e+15,4.47558657e-16,2.22541153e+15
12,64,42,-50.9992714,4.44313515e-16,2.25066299e+15,4.4408921e-16,2.25179981e+15
12,64,43,-51.0136986,4.39892453e-16,2.27328297e+15,4.40619763e-16,2.269392e+15
12,64,44,-51.0281258,4.35515384e-16,2.29613005e+15,4.35415592e-16,2.30457637e+15
12,64,45,-58.2416,2.93448154e-18,3.40775693e+17,2.94089839e-18,3.40021772e+17
12,64,46,-58.2560272,2.90528248e-18,3.44200603e+17,2.90024081e-18,3.44525371e+17
12,64,47,-58.2704544,2.87637396e-18,3.47659942e+17,2.87313576e-18,3.46777171e+17
12,64,48,-58.2848816,2.8477531e-18,3.51154052e+17,2.8460307e-18,3.51280771e+17
12,64,49,-58.2993088,2.81941699e-18,3.54683244e+17,2.81892565e-18,3.55784371e+17
12,64,50,-58.313736,2.79136275e-18,3.58247929e+17,2.79182059e-18,3.5803617e+17
12,64,51,-58.3281631,2.76358789e-18,3.61848452e+17,2.76471554e-18,3.6253977e+17
12,64,52,-58.3425903,2.7360893e-18,3.65485155e+17,2.73761049e-18,3.6479157e+17
12,64,53,-58.3570175,2.7088643e-18,3.69158418e+17,2.71050543e-18,3.69295169e+17
12,64,54,-58.3714447,2.68191021e-18,3.72868548e+17,2.68340038e-18,3.73798769e+17
12,64,55,-58.3858719,2.65522433e-18,3.76616027e+17,2.65629532e-18,3.76050569e+17
12,64,56,-58.4002991,2.62880397e-18,3.8040113e+17,2.62919027e-18,3.80554169e+17
12,64,57,-58.4147263,2.60264646e-18,3.8422427e+17,2.60208521e-18,3.85057768e+17
12,64,58,-58.4291534,2.57674929e-18,3.88085892e+17,2.57498016e-18,3.87309568e+17
12,64,59,-58.4435806,2.5511098e-18,3.91986238e+17,2.54787511e-18,3.91813168e+17
12,64,60,-58.4580078,2.52572548e-18,3.95925856e+17,2.52077005e-18,3.96316767e+17
12,64,61,-65.6714859,1.701817e-20,5.87607205e+19,1.70465381e-20,5.87989967e+19
12,64,62,-65.6859131,1.68488338e-20,5.93512902e+19,1.68347798e-20,5.93754575e+19
12,64,63,-65.7003403,1.66811827e-20,5.99477885e+19,1.67289007e-20,5.99519182e+19
12,64,64,-65.7147675,1.65151989e-20,6.05502813e+19,1.65171425e-20,6.0528379e+19
13,16,1,-3.44161677,0.092038624,10.8650036,0.091796875,10.875
13,16,2,-8.71938992,0.00237247744,421.500336,0.0023651123,422
13,16,3,-9.13457584,0.0017791749,562.058289,0.00177764893,564
13,16,4,-15.938015,1.59286665e-05,62779.8984,1.59740448e-05,62720
13,16,5,-22.7809525,1.38755425e-07,7206925.5,1.38767064e-07,7208960
13,16,6,-26.7577209,8.81299123e-09,113468848,8.7893568e-09,113246208
13,16,7,-29.715847,1.13406695e-09,881782208,1.13504939e-09,880803840
13,16,8,-35.1949615,2.54249937e-11,3.93313772e+10,2.54658516e-11,3.9460012e+10
13,16,9,-35.9731216,1.48255679e-11,6.74510397e+10,1.47792889e-11,6.73772995e+10
13,16,10,-39.2412071,1.5389325e-12,6.4980104e+11,1.54187774e-12,6.48540062e+11
13,16,11,-40.512455,6.37581676e-13,1.56842656e+12,6.35935749e-13,1.57195803e+12
13,16,12,-46.7090263,8.69324652e-15,1.15031824e+14,8.71525074e-15,1.14898965e+14
13,16,13,-49.6676025,1.11830891e-15,8.94207292e+14,1.11716192e-15,8.92803442e+14
13,16,14,-49.700634,1.09299543e-15,9.14916953e+14,1.09634524e-15,9.14793674e+14
13,16,15,-53.6602211,7.02528332e-17,1.42343012e+16,7.02563008e-17,1.42144863e+16
13,16,16,-56.1121902,1.28394842e-17,7.7884748e+16,1.28477957e-17,7.76870936e+16
13,32,1,-3.44161677,0.092038624,10.8650036,0.091796875,10.875
13,32,2,-8.71938992,0.00237247744,421.500336,0.0023651123,422
13,32,3,-9.13457584,0.0017791749,562.058289,0.00177764893,564
13,32,4,-15.938015,1.59286665e-05,62779.8984,1.59740448e-05,62720
